,latitude,longitude,Data source,CO2/CO2e emissions source,CO2/CO2e emissions (in tonnes per year),CO2 or CO2e
2826,62.9,29.4,World Resources Institute and ADEME for the emissions factors,Oil power plant,38320.21425244527,CO2
2827,61.7695,23.0658,World Resources Institute and ADEME for the emissions factors,Gas power plant,7626.847876929473,CO2
2828,64.6667,27.1333,World Resources Institute and ADEME for the emissions factors,Gas power plant,86437.60927186738,CO2
2829,60.1695,24.9354,World Resources Institute and ADEME for the emissions factors,Oil power plant,25121.02934326968,CO2
2830,60.4034,25.105,World Resources Institute and ADEME for the emissions factors,Gas power plant,4703.222857439841,CO2
2831,60.1843,23.946,World Resources Institute and ADEME for the emissions factors,Gas power plant,162706.08804116212,CO2
2832,60.9827,25.6615,World Resources Institute and ADEME for the emissions factors,Gas power plant,5847.250038979262,CO2
2833,61.7667,28.7667,World Resources Institute and ADEME for the emissions factors,Oil power plant,255.46809501630187,CO2
2834,61.0587,28.1887,World Resources Institute and ADEME for the emissions factors,Gas power plant,33431.01652720754,CO2
2835,61.4991,23.7871,World Resources Institute and ADEME for the emissions factors,Gas power plant,180502.0664206642,CO2
2836,60.2833,24.8364,World Resources Institute and ADEME for the emissions factors,Gas power plant,218254.96341146508,CO2
2837,61.6317,21.4068,World Resources Institute and ADEME for the emissions factors,Coal power plant,5232110.820895522,CO2
2838,65.9667,29.1833,World Resources Institute and ADEME for the emissions factors,Gas power plant,41693.43506054779,CO2
2839,60.459,22.0545,World Resources Institute and ADEME for the emissions factors,Gas power plant,368630.9807182579,CO2
2841,61.4667,23.5,World Resources Institute and ADEME for the emissions factors,Gas power plant,91522.17452315372,CO2
2842,60.3067,25.5506,World Resources Institute and ADEME for the emissions factors,Oil power plant,16179.646017699111,CO2
2843,60.3923,25.6651,World Resources Institute and ADEME for the emissions factors,Oil power plant,8515.603167210062,CO2
2845,60.1656,24.9048,World Resources Institute and ADEME for the emissions factors,Coal power plant,1509440.8208955224,CO2
2847,60.1483,24.7183,World Resources Institute and ADEME for the emissions factors,Coal power plant,1574263.4328358208,CO2
2849,60.8004,21.4084,World Resources Institute and ADEME for the emissions factors,Oil power plant,3023.0391243595714,CO2
2850,60.996,24.4643,World Resources Institute and ADEME for the emissions factors,Oil power plant,10644.503959012574,CO2
2851,63.0914,21.5539,World Resources Institute and ADEME for the emissions factors,Coal power plant,2129885.820895522,CO2
2852,63.0453,21.7863,World Resources Institute and ADEME for the emissions factors,Oil power plant,5535.14205868654,CO2
2853,60.2199,25.1692,World Resources Institute and ADEME for the emissions factors,Gas power plant,207196.0339899174,CO2
2855,48.7872,2.4033,World Resources Institute and ADEME for the emissions factors,Oil power plant,81332.55970829535,CO2
2856,48.8681,6.0849,World Resources Institute and ADEME for the emissions factors,Gas power plant,481232.8376273217,CO2
2857,50.2987,3.3156,World Resources Institute and ADEME for the emissions factors,Gas power plant,648030.1677651288,CO2
2858,48.3567,-3.8706,World Resources Institute and ADEME for the emissions factors,Oil power plant,97342.90610756609,CO2
2859,43.4072,4.8676,World Resources Institute and ADEME for the emissions factors,Gas power plant,478978.81965248653,CO2
2860,47.2754,-1.8767,World Resources Institute and ADEME for the emissions factors,Oil power plant,438683.49134001817,CO2
2861,47.2756,-1.8779,World Resources Institute and ADEME for the emissions factors,Coal power plant,4093161.3986013983,CO2
2862,48.675,5.8917,World Resources Institute and ADEME for the emissions factors,Gas power plant,465454.71180347516,CO2
2863,48.39,-4.26,World Resources Institute and ADEME for the emissions factors,Oil power plant,54435.17775752053,CO2
2864,51.0482,2.3255,World Resources Institute and ADEME for the emissions factors,Gas power plant,897099.1539844219,CO2
2865,49.1526,6.7018,World Resources Institute and ADEME for the emissions factors,Gas power plant,930909.4236069503,CO2
2866,49.151,6.697,World Resources Institute and ADEME for the emissions factors,Coal power plant,3510944.4755244753,CO2
2867,48.9333,2.3,World Resources Institute and ADEME for the emissions factors,Gas power plant,228782.82444577594,CO2
2868,49.4757,0.1491,World Resources Institute and ADEME for the emissions factors,Coal power plant,2046580.6993006992,CO2
2869,46.667,4.351,World Resources Institute and ADEME for the emissions factors,Coal power plant,864503.9160839162,CO2
2870,43.3585,5.0216,World Resources Institute and ADEME for the emissions factors,Gas power plant,1048118.3582983819,CO2
2871,48.9692,1.7588,World Resources Institute and ADEME for the emissions factors,Oil power plant,733273.8650865998,CO2
2872,43.4672,5.4875,World Resources Institute and ADEME for the emissions factors,Coal power plant,2099509.510489511,CO2
2873,50.2308,3.8653,World Resources Institute and ADEME for the emissions factors,Gas power plant,464327.7028160575,CO2
2877,0.3433,9.4784,World Resources Institute and ADEME for the emissions factors,Gas power plant,216216.31796283548,CO2
2878,-0.7539,8.7536,World Resources Institute and ADEME for the emissions factors,Gas power plant,191786.68203716446,CO2
2879,-1.9,9.4833,World Resources Institute and ADEME for the emissions factors,Oil power plant,497142.0,CO2
2882,41.4728,45.0635,World Resources Institute and ADEME for the emissions factors,Gas power plant,606109.056,CO2
2883,41.4797,45.0667,World Resources Institute and ADEME for the emissions factors,Gas power plant,79371.42399999998,CO2
2884,41.4698,45.061,World Resources Institute and ADEME for the emissions factors,Gas power plant,216467.52,CO2
2885,50.0918,8.5311,World Resources Institute and ADEME for the emissions factors,Gas power plant,108963.73819342822,CO2
2886,52.5895,13.5587,World Resources Institute and ADEME for the emissions factors,Gas power plant,169373.6863110283,CO2
2887,48.7176,9.3749,World Resources Institute and ADEME for the emissions factors,Coal power plant,4815520.660248802,CO2
2888,54.2907,9.7228,World Resources Institute and ADEME for the emissions factors,Oil power plant,134341.70664983164,CO2
2889,49.0475,8.2816,World Resources Institute and ADEME for the emissions factors,Gas power plant,14679.052813622453,CO2
2890,51.2545,6.7865,World Resources Institute and ADEME for the emissions factors,Gas power plant,19082.768657709184,CO2
2891,49.4531,8.4336,World Resources Institute and ADEME for the emissions factors,Gas power plant,14114.473859252357,CO2
2892,48.5109,9.0715,World Resources Institute and ADEME for the emissions factors,Gas power plant,15130.715977118527,CO2
2893,51.2169,6.9473,World Resources Institute and ADEME for the emissions factors,Gas power plant,11517.410669149922,CO2
2894,48.4939,9.1856,World Resources Institute and ADEME for the emissions factors,Gas power plant,11065.747505653848,CO2
2895,52.5606,7.2952,World Resources Institute and ADEME for the emissions factors,Gas power plant,74524.42197685245,CO2
2896,51.637,7.6191,World Resources Institute and ADEME for the emissions factors,Coal power plant,4489893.775550573,CO2
2897,52.5374,13.3461,World Resources Institute and ADEME for the emissions factors,Coal power plant,557322.937271968,CO2
2898,52.5321,13.2461,World Resources Institute and ADEME for the emissions factors,Coal power plant,776494.8788957754,CO2
2899,52.5351,13.2426,World Resources Institute and ADEME for the emissions factors,Coal power plant,3531799.287880786,CO2
2900,49.8587,7.8857,World Resources Institute and ADEME for the emissions factors,Gas power plant,12081.989623520018,CO2
2901,51.0365,6.6133,World Resources Institute and ADEME for the emissions factors,Coal power plant,13150316.497428456,CO2
2902,51.4833,7.2167,World Resources Institute and ADEME for the emissions factors,Gas power plant,23373.5687109219,CO2
2903,51.4163,14.5619,World Resources Institute and ADEME for the emissions factors,Coal power plant,16187413.402786935,CO2
2904,51.1821,12.3733,World Resources Institute and ADEME for the emissions factors,Coal power plant,5479298.540595191,CO2
2905,53.2021,8.5162,World Resources Institute and ADEME for the emissions factors,Coal power plant,2191719.4162380765,CO2
2906,53.8925,9.2011,World Resources Institute and ADEME for the emissions factors,Oil power plant,392216.0171156004,CO2
2907,51.6028,7.0094,World Resources Institute and ADEME for the emissions factors,Coal power plant,438343.88324761525,CO2
2908,52.1724,10.9768,World Resources Institute and ADEME for the emissions factors,Coal power plant,2204243.5271880077,CO2
2909,52.5219,13.3111,World Resources Institute and ADEME for the emissions factors,Gas power plant,714756.9562325394,CO2
2910,51.6846,7.1,World Resources Institute and ADEME for the emissions factors,Coal power plant,851639.5445953668,CO2
2911,50.857,12.9231,World Resources Institute and ADEME for the emissions factors,Coal power plant,355684.7509780649,CO2
2912,49.6633,8.3589,World Resources Institute and ADEME for the emissions factors,Gas power plant,12985.315950512168,CO2
2913,51.0489,12.1104,World Resources Institute and ADEME for the emissions factors,Coal power plant,109585.97081190381,CO2
2914,48.5272,8.0868,World Resources Institute and ADEME for the emissions factors,Coal power plant,115848.02628686976,CO2
2915,51.0178,6.9643,World Resources Institute and ADEME for the emissions factors,Coal power plant,471532.7772649347,CO2
2916,51.7602,14.37,World Resources Institute and ADEME for the emissions factors,Coal power plant,463392.10514747904,CO2
2917,47.9125,10.6117,World Resources Institute and ADEME for the emissions factors,Oil power plant,17603.396043771045,CO2
2918,48.0627,10.4866,World Resources Institute and ADEME for the emissions factors,Oil power plant,17603.396043771045,CO2
2919,48.1835,12.8531,World Resources Institute and ADEME for the emissions factors,Gas power plant,200990.10775575356,CO2
2920,51.8269,12.23,World Resources Institute and ADEME for the emissions factors,Coal power plant,306840.71827333065,CO2
2921,51.1119,12.0762,World Resources Institute and ADEME for the emissions factors,Coal power plant,538536.7708470701,CO2
2922,51.0791,6.8287,World Resources Institute and ADEME for the emissions factors,Gas power plant,662025.2818943725,CO2
2923,51.5197,7.477,World Resources Institute and ADEME for the emissions factors,Gas power plant,29358.105627244906,CO2
2924,53.6519,9.5079,World Resources Institute and ADEME for the emissions factors,Gas power plant,195344.3182120526,CO2
2925,51.491,6.7275,World Resources Institute and ADEME for the emissions factors,Gas power plant,434725.7948649725,CO2
2926,51.4597,6.7306,World Resources Institute and ADEME for the emissions factors,Gas power plant,355684.7412531594,CO2
2927,53.4852,9.9696,World Resources Institute and ADEME for the emissions factors,Oil power plant,58677.986812570154,CO2
2928,51.127,13.715,World Resources Institute and ADEME for the emissions factors,Gas power plant,38730.11626978847,CO2
2930,51.4085,8.5999,World Resources Institute and ADEME for the emissions factors,Gas power plant,15243.631767992545,CO2
2931,53.3422,7.2062,World Resources Institute and ADEME for the emissions factors,Gas power plant,56457.89543700943,CO2
2932,52.4819,7.3067,World Resources Institute and ADEME for the emissions factors,Gas power plant,2074263.078355726,CO2
2933,51.5744,7.2979,World Resources Institute and ADEME for the emissions factors,Gas power plant,12533.652787016093,CO2
2934,48.3591,11.7903,World Resources Institute and ADEME for the emissions factors,Gas power plant,12488.486470666487,CO2
2935,51.9073,8.4088,World Resources Institute and ADEME for the emissions factors,Gas power plant,24841.473992284147,CO2
2937,51.2791,9.484,World Resources Institute and ADEME for the emissions factors,Coal power plant,209778.85841135876,CO2
2938,51.2171,6.6965,World Resources Institute and ADEME for the emissions factors,Gas power plant,21341.084475189564,CO2
2939,54.8049,9.4324,World Resources Institute and ADEME for the emissions factors,Coal power plant,1221100.8176183568,CO2
2940,50.9456,6.6636,World Resources Institute and ADEME for the emissions factors,Coal power plant,93930.83212448901,CO2
2941,49.4208,11.0077,World Resources Institute and ADEME for the emissions factors,Gas power plant,929296.9588931752,CO2
2942,51.0574,6.5771,World Resources Institute and ADEME for the emissions factors,Coal power plant,3519275.176930854,CO2
2943,51.3689,6.6541,World Resources Institute and ADEME for the emissions factors,Coal power plant,644991.713921491,CO2
2944,48.6403,12.4634,World Resources Institute and ADEME for the emissions factors,Gas power plant,15130.715977118527,CO2
2945,52.42,9.6486,World Resources Institute and ADEME for the emissions factors,Coal power plant,1703279.0891907336,CO2
2946,52.3729,9.7142,World Resources Institute and ADEME for the emissions factors,Gas power plant,259706.31901024337,CO2
2947,49.4452,8.4891,World Resources Institute and ADEME for the emissions factors,Coal power plant,12261104.619983293,CO2
2948,49.8849,8.6501,World Resources Institute and ADEME for the emissions factors,Gas power plant,106818.33816682182,CO2
2949,52.6235,10.2457,World Resources Institute and ADEME for the emissions factors,Gas power plant,14679.052813622453,CO2
2950,48.767,11.58,World Resources Institute and ADEME for the emissions factors,Gas power plant,1570658.6510576021,CO2
2951,51.6725,7.7099,World Resources Institute and ADEME for the emissions factors,Gas power plant,2263397.0280697076,CO2
2952,51.4627,11.714,World Resources Institute and ADEME for the emissions factors,Coal power plant,306840.71827333065,CO2
2953,51.2214,6.7313,World Resources Institute and ADEME for the emissions factors,Gas power plant,112915.79087401886,CO2
2954,48.0202,7.8452,World Resources Institute and ADEME for the emissions factors,Gas power plant,67862.39031528533,CO2
2955,51.2531,9.4379,World Resources Institute and ADEME for the emissions factors,Gas power plant,88074.31688173472,CO2
2956,51.6257,12.327,World Resources Institute and ADEME for the emissions factors,Gas power plant,119690.73832645998,CO2
2957,52.0333,8.5333,World Resources Institute and ADEME for the emissions factors,Gas power plant,42343.42157775707,CO2
2958,51.2998,12.0193,World Resources Institute and ADEME for the emissions factors,Gas power plant,58716.21125448981,CO2
2959,54.1255,12.0819,World Resources Institute and ADEME for the emissions factors,Gas power plant,121949.05414394036,CO2
2960,51.4762,13.8891,World Resources Institute and ADEME for the emissions factors,Gas power plant,137757.264866303,CO2
2961,53.5267,10.0658,World Resources Institute and ADEME for the emissions factors,Gas power plant,143403.05441000394,CO2
2962,49.9882,9.1558,World Resources Institute and ADEME for the emissions factors,Gas power plant,53070.42171078887,CO2
2963,49.992,8.4141,World Resources Institute and ADEME for the emissions factors,Gas power plant,126578.60156977511,CO2
2964,53.5745,13.2951,World Resources Institute and ADEME for the emissions factors,Gas power plant,84686.84315551414,CO2
2965,51.8655,11.5738,World Resources Institute and ADEME for the emissions factors,Gas power plant,149048.8439537049,CO2
2966,49.5307,8.4709,World Resources Institute and ADEME for the emissions factors,Gas power plant,19421.516030331244,CO2
2967,47.796,12.1193,World Resources Institute and ADEME for the emissions factors,Gas power plant,27099.789809764527,CO2
2968,54.0973,13.385,World Resources Institute and ADEME for the emissions factors,Gas power plant,16598.62125848077,CO2
2969,51.4707,6.8616,World Resources Institute and ADEME for the emissions factors,Gas power plant,26083.54769189836,CO2
2970,49.5991,8.221,World Resources Institute and ADEME for the emissions factors,Gas power plant,33874.737262205665,CO2
2972,50.8003,10.2206,World Resources Institute and ADEME for the emissions factors,Gas power plant,10952.831714779826,CO2
2973,51.2689,7.2003,World Resources Institute and ADEME for the emissions factors,Gas power plant,92590.94851669547,CO2
2974,50.6315,10.6987,World Resources Institute and ADEME for the emissions factors,Gas power plant,15243.631767992545,CO2
2975,51.5122,13.9711,World Resources Institute and ADEME for the emissions factors,Gas power plant,40649.6847146468,CO2
2977,51.0421,13.7086,World Resources Institute and ADEME for the emissions factors,Gas power plant,296968.5299986696,CO2
2978,49.984,10.6514,World Resources Institute and ADEME for the emissions factors,Gas power plant,64362.00079819074,CO2
2979,50.9848,11.0299,World Resources Institute and ADEME for the emissions factors,Gas power plant,123191.12784355455,CO2
2980,49.5928,11.0015,World Resources Institute and ADEME for the emissions factors,Coal power plant,108959.76526440722,CO2
2981,49.593,11.0016,World Resources Institute and ADEME for the emissions factors,Gas power plant,32181.00039909538,CO2
2982,49.249,6.8792,World Resources Institute and ADEME for the emissions factors,Gas power plant,47424.63216708792,CO2
2983,48.0056,7.8423,World Resources Institute and ADEME for the emissions factors,Gas power plant,30487.26353598509,CO2
2984,51.5534,9.9337,World Resources Institute and ADEME for the emissions factors,Gas power plant,21228.168684315544,CO2
2985,51.481,11.9643,World Resources Institute and ADEME for the emissions factors,Gas power plant,286806.1088200079,CO2
2986,51.508,7.2503,World Resources Institute and ADEME for the emissions factors,Gas power plant,49682.947984568294,CO2
2987,54.3275,10.1267,World Resources Institute and ADEME for the emissions factors,Gas power plant,35003.89517094584,CO2
2988,51.4293,6.752,World Resources Institute and ADEME for the emissions factors,Coal power plant,594895.2701217637,CO2
2989,51.3907,6.7478,World Resources Institute and ADEME for the emissions factors,Gas power plant,309389.2669948117,CO2
2990,50.8969,11.5857,World Resources Institute and ADEME for the emissions factors,Gas power plant,205506.73939071436,CO2
2991,49.4346,7.7582,World Resources Institute and ADEME for the emissions factors,Coal power plant,83911.5433645435,CO2
2992,49.4347,7.7602,World Resources Institute and ADEME for the emissions factors,Gas power plant,13098.231741386186,CO2
2993,50.9431,7.0852,World Resources Institute and ADEME for the emissions factors,Gas power plant,17840.694958094977,CO2
2994,51.0179,6.964,World Resources Institute and ADEME for the emissions factors,Gas power plant,17501.947585472924,CO2
2996,50.0856,8.6279,World Resources Institute and ADEME for the emissions factors,Gas power plant,142273.89650126375,CO2
2997,50.9749,6.988,World Resources Institute and ADEME for the emissions factors,Gas power plant,466342.21630969783,CO2
2998,52.4328,10.7861,World Resources Institute and ADEME for the emissions factors,Coal power plant,385116.4117104049,CO2
2999,51.2529,9.438,World Resources Institute and ADEME for the emissions factors,Coal power plant,1252411.0949931866,CO2
3000,48.7508,9.1103,World Resources Institute and ADEME for the emissions factors,Gas power plant,40649.6847146468,CO2
3001,52.3661,13.1125,World Resources Institute and ADEME for the emissions factors,Gas power plant,92365.11693494742,CO2
3002,51.4409,6.7054,World Resources Institute and ADEME for the emissions factors,Coal power plant,172206.52556156312,CO2
3003,49.4386,11.0606,World Resources Institute and ADEME for the emissions factors,Gas power plant,169373.6863110283,CO2
3004,50.6869,11.3293,World Resources Institute and ADEME for the emissions factors,Gas power plant,29922.684581614994,CO2
3005,53.6539,11.373,World Resources Institute and ADEME for the emissions factors,Gas power plant,25970.631901024335,CO2
3006,53.5779,11.3965,World Resources Institute and ADEME for the emissions factors,Gas power plant,50699.19010243446,CO2
3007,50.917,6.9573,World Resources Institute and ADEME for the emissions factors,Gas power plant,39520.52680590659,CO2
3008,52.4422,10.7645,World Resources Institute and ADEME for the emissions factors,Coal power plant,867294.6832827816,CO2
3009,50.0984,8.6531,World Resources Institute and ADEME for the emissions factors,Coal power plant,770232.8234208098,CO2
3011,50.9816,10.2906,World Resources Institute and ADEME for the emissions factors,Gas power plant,24954.389783158167,CO2
3012,49.07,8.307,World Resources Institute and ADEME for the emissions factors,Gas power plant,66620.31661567114,CO2
3013,52.2786,10.5147,World Resources Institute and ADEME for the emissions factors,Gas power plant,155033.3808700279,CO2
3015,52.0262,8.8666,World Resources Institute and ADEME for the emissions factors,Gas power plant,14453.221231874415,CO2
3016,48.1603,10.1144,World Resources Institute and ADEME for the emissions factors,Gas power plant,73395.26406811226,CO2
3017,53.1249,8.7287,World Resources Institute and ADEME for the emissions factors,Coal power plant,2673897.687810452,CO2
3018,53.489,9.949,World Resources Institute and ADEME for the emissions factors,Coal power plant,10019288.759945491,CO2
3019,53.0601,8.8733,World Resources Institute and ADEME for the emissions factors,Coal power plant,745184.601520946,CO2
3020,50.8126,9.978,World Resources Institute and ADEME for the emissions factors,Gas power plant,59054.95862711186,CO2
3021,49.1773,9.2063,World Resources Institute and ADEME for the emissions factors,Coal power plant,4871879.159523496,CO2
3022,53.5177,9.9508,World Resources Institute and ADEME for the emissions factors,Gas power plant,25406.052946654243,CO2
3025,48.3751,10.9028,World Resources Institute and ADEME for the emissions factors,Gas power plant,20324.8423573234,CO2
3026,49.8828,8.6287,World Resources Institute and ADEME for the emissions factors,Gas power plant,11291.579087401886,CO2
3028,52.9,9.65,World Resources Institute and ADEME for the emissions factors,Gas power plant,24954.389783158167,CO2
3029,47.5708,7.8072,World Resources Institute and ADEME for the emissions factors,Gas power plant,18066.526539843013,CO2
3030,52.346,14.546,World Resources Institute and ADEME for the emissions factors,Coal power plant,281792.4963734669,CO2
3031,50.9076,12.061,World Resources Institute and ADEME for the emissions factors,Gas power plant,167115.3704935479,CO2
3032,51.9501,7.6413,World Resources Institute and ADEME for the emissions factors,Gas power plant,113141.62245576689,CO2
3033,51.411,7.4917,World Resources Institute and ADEME for the emissions factors,Gas power plant,259706.31901024337,CO2
3034,50.7338,7.0805,World Resources Institute and ADEME for the emissions factors,Gas power plant,107270.00133031794,CO2
3035,51.3388,6.5853,World Resources Institute and ADEME for the emissions factors,Gas power plant,14227.389650126373,CO2
3036,51.3512,12.3784,World Resources Institute and ADEME for the emissions factors,Gas power plant,188569.37075961154,CO2
3037,48.397,9.9648,World Resources Institute and ADEME for the emissions factors,Coal power plant,129624.5483317948,CO2
3038,48.8832,8.6653,World Resources Institute and ADEME for the emissions factors,Gas power plant,59280.7902088599,CO2
3039,48.6972,8.9992,World Resources Institute and ADEME for the emissions factors,Gas power plant,107270.00133031794,CO2
3040,52.6087,11.8325,World Resources Institute and ADEME for the emissions factors,Gas power plant,24841.473992284147,CO2
3041,48.7825,9.2315,World Resources Institute and ADEME for the emissions factors,Coal power plant,141522.45373423005,CO2
3042,49.0144,8.3481,World Resources Institute and ADEME for the emissions factors,Gas power plant,41778.842623386976,CO2
3043,49.9774,9.0687,World Resources Institute and ADEME for the emissions factors,Coal power plant,155298.97577915512,CO2
3044,52.618,7.8619,World Resources Institute and ADEME for the emissions factors,Gas power plant,20437.758148197412,CO2
3045,49.8,9.9231,World Resources Institute and ADEME for the emissions factors,Gas power plant,137757.264866303,CO2
3046,51.5508,7.1875,World Resources Institute and ADEME for the emissions factors,Coal power plant,4565038.441250165,CO2
3047,52.3828,8.996,World Resources Institute and ADEME for the emissions factors,Coal power plant,5479298.540595191,CO2
3048,50.0652,8.769,World Resources Institute and ADEME for the emissions factors,Coal power plant,338150.99564816034,CO2
3049,51.1756,6.838,World Resources Institute and ADEME for the emissions factors,Gas power plant,94849.26433417584,CO2
3050,51.3679,6.7167,World Resources Institute and ADEME for the emissions factors,Gas power plant,684269.6926965542,CO2
3051,50.8614,6.8407,World Resources Institute and ADEME for the emissions factors,Coal power plant,325626.8846982284,CO2
3052,53.1897,8.4087,World Resources Institute and ADEME for the emissions factors,Gas power plant,362459.68870560045,CO2
3053,48.6701,10.1506,World Resources Institute and ADEME for the emissions factors,Gas power plant,29922.684581614994,CO2
3054,53.0982,14.2345,World Resources Institute and ADEME for the emissions factors,Oil power plant,514976.54215768806,CO2
3056,51.4693,6.6436,World Resources Institute and ADEME for the emissions factors,Gas power plant,27099.789809764527,CO2
3057,52.2888,7.7479,World Resources Institute and ADEME for the emissions factors,Coal power plant,4972072.047122951,CO2
3058,51.5649,6.5782,World Resources Institute and ADEME for the emissions factors,Coal power plant,494702.3825223086,CO2
3059,51.8012,11.7544,World Resources Institute and ADEME for the emissions factors,Gas power plant,74524.42197685245,CO2
3060,49.8108,9.0117,World Resources Institute and ADEME for the emissions factors,Gas power plant,12872.400159638151,CO2
3061,54.1379,13.6671,World Resources Institute and ADEME for the emissions factors,Gas power plant,42569.25315950511,CO2
3062,49.4532,8.4336,World Resources Institute and ADEME for the emissions factors,Gas power plant,13549.894904882263,CO2
3063,48.1768,12.7306,World Resources Institute and ADEME for the emissions factors,Gas power plant,55328.73752826924,CO2
3064,53.9664,9.4495,World Resources Institute and ADEME for the emissions factors,Oil power plant,135885.86419753084,CO2
3065,51.8344,14.459,World Resources Institute and ADEME for the emissions factors,Coal power plant,17471134.775154952,CO2
3066,51.0513,13.0166,World Resources Institute and ADEME for the emissions factors,Gas power plant,14396.763336437405,CO2
3067,52.1951,8.6482,World Resources Institute and ADEME for the emissions factors,Gas power plant,227525.318611148,CO2
3068,53.1289,8.6852,World Resources Institute and ADEME for the emissions factors,Oil power plant,305743.1944444445,CO2
3069,51.5765,6.6894,World Resources Institute and ADEME for the emissions factors,Coal power plant,8704257.110202648,CO2
3070,51.5267,6.7187,World Resources Institute and ADEME for the emissions factors,Coal power plant,7514466.569959119,CO2
3071,51.5796,6.6789,World Resources Institute and ADEME for the emissions factors,Coal power plant,4007715.5039781975,CO2
3072,52.3667,9.7167,World Resources Institute and ADEME for the emissions factors,Gas power plant,115174.10669149924,CO2
3073,53.6575,9.502,World Resources Institute and ADEME for the emissions factors,Gas power plant,34665.147798323786,CO2
3074,51.9832,11.8766,World Resources Institute and ADEME for the emissions factors,Gas power plant,20324.8423573234,CO2
3075,51.3392,6.6642,World Resources Institute and ADEME for the emissions factors,Gas power plant,29132.27404549687,CO2
3077,49.4216,8.6728,World Resources Institute and ADEME for the emissions factors,Gas power plant,15243.631767992545,CO2
3078,52.315,10.0914,World Resources Institute and ADEME for the emissions factors,Coal power plant,4320818.277726494,CO2
3079,50.777,6.486,World Resources Institute and ADEME for the emissions factors,Gas power plant,3274.5579353465464,CO2
3081,53.8563,13.7101,World Resources Institute and ADEME for the emissions factors,Gas power plant,17050.284421976852,CO2
3082,54.3394,10.1766,World Resources Institute and ADEME for the emissions factors,Coal power plant,2022643.918413996,CO2
3083,52.3942,12.4181,World Resources Institute and ADEME for the emissions factors,Gas power plant,180665.26539843017,CO2
3084,52.4889,13.497,World Resources Institute and ADEME for the emissions factors,Coal power plant,1026977.097894413,CO2
3085,50.8617,6.8424,World Resources Institute and ADEME for the emissions factors,Gas power plant,1388864.227750432,CO2
3086,50.7055,6.6536,World Resources Institute and ADEME for the emissions factors,Coal power plant,90173.59883950943,CO2
3088,51.4656,12.592,World Resources Institute and ADEME for the emissions factors,Gas power plant,52618.75854729279,CO2
3089,50.9456,6.665,World Resources Institute and ADEME for the emissions factors,Coal power plant,62620.55474965933,CO2
3090,50.8305,6.9594,World Resources Institute and ADEME for the emissions factors,Oil power plant,102377.6454124579,CO2
3091,50.5691,9.6813,World Resources Institute and ADEME for the emissions factors,Gas power plant,38617.200478914456,CO2
3092,49.3635,7.2371,World Resources Institute and ADEME for the emissions factors,Coal power plant,4514941.997450437,CO2
3093,49.2932,6.7709,World Resources Institute and ADEME for the emissions factors,Coal power plant,2435939.579761748,CO2
3094,50.5664,9.6861,World Resources Institute and ADEME for the emissions factors,Oil power plant,38295.10718294052,CO2
3095,47.5397,7.7069,World Resources Institute and ADEME for the emissions factors,Gas power plant,45166.31634960754,CO2
3096,47.7524,11.8398,World Resources Institute and ADEME for the emissions factors,Oil power plant,143297.8204264871,CO2
3097,51.6804,7.0969,World Resources Institute and ADEME for the emissions factors,Coal power plant,1854820.8316849093,CO2
3099,51.3698,6.6615,World Resources Institute and ADEME for the emissions factors,Coal power plant,162813.4423491142,CO2
3100,50.0264,8.2379,World Resources Institute and ADEME for the emissions factors,Gas power plant,490280.3639749898,CO2
3101,48.0564,12.1852,World Resources Institute and ADEME for the emissions factors,Gas power plant,14227.389650126373,CO2
3102,49.5137,8.4316,World Resources Institute and ADEME for the emissions factors,Gas power plant,553287.3752826925,CO2
3104,48.7874,12.8825,World Resources Institute and ADEME for the emissions factors,Gas power plant,110544.55926566447,CO2
3105,49.5136,8.4316,World Resources Institute and ADEME for the emissions factors,Gas power plant,440371.5844086736,CO2
3106,49.0175,9.1574,World Resources Institute and ADEME for the emissions factors,Oil power plant,210005.42648709318,CO2
3107,51.2764,7.7057,World Resources Institute and ADEME for the emissions factors,Coal power plant,1941237.1972394395,CO2
3108,52.4252,13.3098,World Resources Institute and ADEME for the emissions factors,Gas power plant,487796.21657576144,CO2
3110,51.614,7.4643,World Resources Institute and ADEME for the emissions factors,Coal power plant,2961952.2396588866,CO2
3111,50.7728,6.49,World Resources Institute and ADEME for the emissions factors,Gas power plant,15808.210722362643,CO2
3112,49.0608,8.3244,World Resources Institute and ADEME for the emissions factors,Oil power plant,108091.02833894502,CO2
3113,52.5117,13.4209,World Resources Institute and ADEME for the emissions factors,Gas power plant,501346.1114806437,CO2
3116,49.2095,7.936,World Resources Institute and ADEME for the emissions factors,Gas power plant,31616.421444725285,CO2
3117,51.6627,10.3531,World Resources Institute and ADEME for the emissions factors,Gas power plant,22018.57922043368,CO2
3118,51.1514,13.9776,World Resources Institute and ADEME for the emissions factors,Gas power plant,40649.6847146468,CO2
3119,51.2212,6.7319,World Resources Institute and ADEME for the emissions factors,Gas power plant,245930.59252361304,CO2
3120,49.4059,11.1329,World Resources Institute and ADEME for the emissions factors,Gas power plant,21002.337102567508,CO2
3121,48.401,10.9358,World Resources Institute and ADEME for the emissions factors,Gas power plant,32519.747771717426,CO2
3123,49.2137,6.9781,World Resources Institute and ADEME for the emissions factors,Gas power plant,43585.49527737128,CO2
3126,47.8561,12.1341,World Resources Institute and ADEME for the emissions factors,Gas power plant,26309.379273646395,CO2
