sounding_id,latitude,longitude,orbit,slope,intercept,amplitude,sigma,delta,R,windspeed_u,windspeed_v,surface_pressure,tcwv,gCO2_per_s,ktCO2_per_h,date,geometry,index_City,number_City,index_Oil power plant,number_Oil power plant,index_Coal power plant,number_Coal power plant,index_Gas power plant,number_Gas power plant,index_Cement and Lime,number_Cement and Lime,index_Glass,number_Glass,index_Power and heat,number_Power and heat,index_Ceramics,number_Ceramics,index_Pulp and paper,number_Pulp and paper,index_Chemicals,number_Chemicals,index_Iron and steel,number_Iron and steel,index_Combustion,number_Combustion,index_Non ferrous metals,number_Non ferrous metals,index_Mineral oil,number_Mineral oil,index_Coke ovens,number_Coke ovens
2016060104261372,65.18487548828125,119.35259246826172,10192,0.0012346750570346634,404.3718633301668,31.681446911502253,11.15580750030099,1.1329586564621723,0.5400287699220835,0.5164013504981995,1.4126827716827393,990.3751220703124,10.324565887451172,650042.9936007569,2.3401547769627253,2016-06-01 04:26:13.720,"POLYGON ((120.147168706712 65.30427534660078, 119.6431755949376 65.51728779778666, 116.355165719584 65.8616922622366, 116.2480313946028 64.6662295400801, 118.2595997789591 63.84980405126677, 120.0776614273265 65.00660403161352, 120.147168706712 65.30427534660078))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2016060111003607,61.13840866088867,23.80992317199707,10196,-0.011317647974185977,401.2260351329328,51.538114079319925,13.617286479749234,1.5098994053602155,0.5122647435843393,-0.8036655783653259,0.32927805185317993,1007.9978637695312,16.077171325683597,374072.3443138532,1.3466604395298714,2016-06-01 11:00:36.070,"POLYGON ((24.02989024084064 60.87652440537212, 24.36562830341003 61.05118524839773, 24.93394761125606 62.1352193177345, 22.89236626631179 62.18210649839307, 21.55733559366112 61.46414362071634, 23.53995257667616 60.8877779851834, 24.02989024084064 60.87652440537212))",[nan],0,[nan],0,[6148.0],1,[nan],0,[nan],0,[nan],0,"[3662.0, 3837.0, 3770.0, 3683.0, 3769.0, 3775.0, 3589.0, 3666.0, 3665.0, 3657.0, 3802.0, 3807.0, 3628.0, 3704.0]",14,[nan],0,"[3749.0, 3797.0, 3752.0]",3,[nan],0,[nan],0,[3596.0],1,[3578.0],1,[nan],0,[nan],0
2016060111003706,61.20315170288086,23.75352478027344,10196,-0.01137175469730287,401.1502837397161,48.164331259178,15.491365129034845,1.2403547386881335,0.6187783570256011,-0.7310822010040283,0.3281097710132599,1011.404296875,15.671430587768555,305723.69801486767,1.1006053128535238,2016-06-01 11:00:37.060,"POLYGON ((23.98344719640691 60.95383326443191, 24.29673476741091 61.12757742544766, 24.77162894030972 62.18246937599939, 22.79630572960433 62.19626418649626, 21.55554851967673 61.48339620295044, 23.50884233338603 60.95714843114929, 23.98344719640691 60.95383326443191))",[nan],0,[nan],0,[6148.0],1,[nan],0,[nan],0,[nan],0,"[3662.0, 3837.0, 3770.0, 3683.0, 3769.0, 3775.0, 3589.0, 3666.0, 3665.0, 3657.0, 3802.0, 3807.0, 3628.0, 3704.0]",14,[nan],0,"[3749.0, 3797.0, 3752.0]",3,[nan],0,[nan],0,[3596.0],1,[nan],0,[nan],0,[nan],0
2016060122355801,67.85227203369139,-160.77394104003906,10203,-0.0002679049628226719,403.9079515588546,23.659074726012996,7.289163168061122,1.294881868571773,0.5403988406428463,-6.818015098571777,-8.984713554382324,970.2293701171876,6.358502864837647,4001764.3984713773,14.406351834496961,2016-06-01 22:35:58.010,"POLYGON ((-162.1343590292095 67.45029190805114, -160.8566912019607 67.19753744725104, -154.1880041859714 67.1350309092189, -154.8526546495162 69.33667158799109, -160.390379580285 70.4702092737989, -162.4779188542652 67.98876250576082, -162.1343590292095 67.45029190805114))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2016060203305203,66.11263275146484,132.37977600097656,10206,0.0,403.70880126953125,33.702392578126705,10.0,1.3445309350102188,0.6362876668638524,-1.2750308513641355,0.9683005809783936,945.9396362304688,13.309767723083494,108740.02316022928,0.39146408337682537,2016-06-02 03:30:52.030,"POLYGON ((132.9143243406425 65.82310354219139, 133.2719433823906 66.09244410272937, 133.2178373764852 67.52391812616884, 130.1149848813535 67.25101698018879, 128.8023507066578 66.14173747417439, 132.1846623261198 65.75910824414673, 132.9143243406425 65.82310354219139))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2016060302374506,70.03408050537111,135.48025512695312,10220,0.01198886360074677,404.3190343949556,30.265715170067317,10.884413850140307,1.1093177450039025,0.6059930312327261,0.5947331786155701,6.722817897796631,976.1112060546876,12.20401668548584,2835998.30331951,10.209593891950236,2016-06-03 02:37:45.060,"POLYGON ((137.16008564663 70.07685935215093, 136.4663346846511 70.50276035253366, 130.3241380223915 71.58968578297521, 128.866195412866 69.70703742968128, 131.9476549603125 68.11039979915381, 136.648362239279 69.62395895765526, 137.16008564663 70.07685935215093))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2016060302374534,70.06101226806639,135.38070678710938,10220,0.012567092894385795,404.30341869432266,43.94180520646804,12.50270607303106,1.4021159796627938,0.6604138515517411,0.6282403469085693,6.720481872558594,997.3002319335938,13.701855659484865,4218475.366502023,15.186511319407284,2016-06-03 02:37:45.340,"POLYGON ((137.0622345574351 70.1066357047372, 136.361162031317 70.53137049494096, 130.1939035955752 71.60777154470506, 128.7645993163026 69.72256258501174, 131.8700546478582 68.13124991222735, 136.5562298527645 69.65286567543794, 137.0622345574351 70.1066357047372))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2016060302374738,70.13035583496094,135.34780883789062,10220,0.013580667088894787,404.25923418533927,59.86612276984993,13.432038248693301,1.7780717337459544,0.6710196106188091,0.7267117500305176,6.684844017028809,973.7276611328124,12.860897064208984,5631186.104634299,20.272269976683482,2016-06-03 02:37:47.380,"POLYGON ((137.0313837729865 70.18454673131052, 136.3092975827996 70.60520656788601, 130.0782151946816 71.64851520521636, 128.737478477072 69.75804258019249, 131.9097133225249 68.18465929940027, 136.5437587388627 69.72870567340985, 137.0313837729865 70.18454673131052))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2016060302374838,70.17592620849611,135.26005554199222,10220,0.013639479677546666,404.32697787163085,58.502243751637224,14.970512253024847,1.5589993272383105,0.6227506173554259,0.7882870435714722,6.667387962341309,983.8798217773438,13.543086051940918,5574936.848897746,20.069772656031887,2016-06-03 02:37:48.380,"POLYGON ((136.945287185015 70.23545496202898, 136.2098822721668 70.65362191394627, 129.9374696830221 71.67640005730169, 128.6519047590588 69.78246215839096, 131.866619157436 68.22008321280512, 136.4690584280013 69.77827662995711, 136.945287185015 70.23545496202898))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2016060302374908,70.20642852783203,135.2008056640625,10220,0.01329346798462356,404.38047467351237,54.391176419633275,16.610588805037054,1.3063317748245662,0.586059396413473,0.8296430706977844,6.65477180480957,990.683349609375,13.914987564086914,5228551.882557004,18.822786777205213,2016-06-03 02:37:49.080,"POLYGON ((136.8870201096431 70.26955461956395, 136.1426532069662 70.68600925402886, 129.8428588376813 71.69486306561093, 128.594663750793 69.7987344424478, 131.8378302736461 68.24387607019564, 136.4185508970725 69.81150582291396, 136.8870201096431 70.26955461956395))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
