sounding_id,latitude,longitude,orbit,slope,intercept,amplitude,sigma,delta,R,windspeed_u,windspeed_v,surface_pressure,tcwv,gCO2_per_s,ktCO2_per_h,date,geometry,index_City,number_City,index_Oil power plant,number_Oil power plant,index_Coal power plant,number_Coal power plant,index_Gas power plant,number_Gas power plant,index_Cement and Lime,number_Cement and Lime,index_Glass,number_Glass,index_Power and heat,number_Power and heat,index_Ceramics,number_Ceramics,index_Pulp and paper,number_Pulp and paper,index_Chemicals,number_Chemicals,index_Iron and steel,number_Iron and steel,index_Combustion,number_Combustion,index_Non ferrous metals,number_Non ferrous metals,index_Mineral oil,number_Mineral oil,index_Coke ovens,number_Coke ovens
2014120108002875,32.244972229003906,75.31465148925781,2214,-0.010248613481045431,397.5535854178004,40.293495362862146,13.472158850186545,1.1931850792556682,0.6582287113597216,3.4052324295043945,-1.02278733253479,988.0587158203124,8.310978889465332,1765864.6589981846,6.357112772393465,2014-12-01 08:00:28.750,"POLYGON ((75.8549251754351 32.10569579611037, 75.78832734617507 32.50756378724255, 74.40353478258103 34.00564183261358, 73.13732527036166 32.77868672278272, 73.44696295220764 31.17711899292673, 75.53689157161861 31.80371368918453, 75.8549251754351 32.10569579611037))",[nan],0,[nan],0,[9509.0],1,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2014120108002831,32.279163360595696,75.28197479248047,2214,-0.010650281260318929,397.54229717809625,34.291623601876225,11.552300157304206,1.1842125232307403,0.6675202205705045,3.3728723526000977,-0.963356614112854,983.3843383789062,8.081482887268066,1489935.524710967,5.363767888959481,2014-12-01 08:00:28.310,"POLYGON ((75.8223435697851 32.14669988198465, 75.74959623216718 32.54605918413115, 74.34600600576937 34.02174563429246, 73.10506720439645 32.78562054001128, 73.4386126246811 31.19452722317022, 75.51032799938413 31.84237144002459, 75.8223435697851 32.14669988198465))",[nan],0,[nan],0,[9509.0],1,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2014120108003005,32.31640625,75.28926086425781,2214,-0.011626332814494359,397.5025732886865,32.80509399637167,12.807620289409973,1.021840022733745,0.6835436902755442,3.3268842697143555,-0.8512564301490784,981.9751586914062,8.108341217041017,1420497.4414844553,5.113790789344039,2014-12-01 08:00:30.050,"POLYGON ((75.83036593645615 32.19752045545243, 75.74511552041848 32.59235600170008, 74.30214963049602 34.02481573046654, 73.11100859307966 32.7685061061169, 73.49318158860829 31.19639033659331, 75.53019996798591 31.88803927452374, 75.83036593645615 32.19752045545243))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2014120119272075,14.891718864440918,-92.49574279785156,2221,-0.009880224476207457,396.6207388271723,24.085071443915233,8.540241470512907,1.1250915279904732,0.5600552062354603,2.6993787288665767,0.8376953601837158,1011.5718383789062,37.658782958984375,1062084.813563671,3.8235053288292153,2014-12-01 19:27:20.750,"POLYGON ((-92.0566035563923 15.02374499778722, -92.31763145670635 15.30372584498878, -94.04851630958682 15.85357922689431, -94.24696148529661 14.35528593532931, -93.20164680175873 13.24221266943292, -92.10973981930854 14.64958104493334, -92.0566035563923 15.02374499778722))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2014120208413337,25.19070625305176,66.8477783203125,2229,0.0013623539130033,398.93820490372286,48.58698527468599,18.25060286363591,1.0620691737222143,0.6904890619706746,2.1439659595489498,0.842032790184021,999.7617797851562,21.57647705078125,1725112.8688901432,6.210406328004515,2014-12-02 08:41:33.370,"POLYGON ((67.27425412173447 25.34230365190285, 66.99389404854531 25.58535607544378, 65.22946127300276 25.97798462143903, 65.1524453221093 24.57213632410224, 66.27248257551729 23.61049892182104, 67.24906993572503 24.99110972194164, 67.27425412173447 25.34230365190285))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2014120210172275,15.16736888885498,44.953121185302734,2230,0.002899013000301038,397.7923221370794,33.69651016290245,9.682140689140674,1.3884287615274749,0.5024416491613278,-4.5480241775512695,-1.4343630075454712,855.1541137695312,15.676724433898926,2123252.671426331,7.643709617134792,2014-12-02 10:17:22.750,"POLYGON ((44.43707272034292 15.00859234958703, 44.74640059794342 14.68135807762855, 46.77055526051092 14.02994571227967, 47.02503240144268 15.79047825631078, 45.78983385852274 17.10921958088385, 44.49578654269654 15.4494452318241, 44.43707272034292 15.00859234958703))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2014120210175808,17.077688217163086,44.45404052734375,2230,0.006734531557486575,398.140773636465,19.473945376483183,4.679937299488867,1.6600607400777891,0.5545185122593549,-5.291234016418457,1.6223509311676023,865.4849853515625,16.887842178344727,1221141.3130850128,4.396108727106046,2014-12-02 10:17:58.080,"POLYGON ((43.90803790883333 17.23782689575557, 43.97600093725991 16.77859485439065, 45.33502416372802 15.05424823798202, 46.62872483686425 16.42260887608843, 46.38170498659571 18.26242498834815, 44.23090502924323 17.58289865792262, 43.90803790883333 17.23782689575557))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2014120211435178,-26.45719337463379,29.74795913696289,2231,0.008949244679080308,396.57458103131387,14.537380443347624,4.361051452128889,1.3298572073258101,0.5416952468546279,-3.0199594497680664,2.254524707794189,832.256103515625,8.081681251525879,457407.5600860251,1.6466672163096905,2014-12-02 11:43:51.780,"POLYGON ((29.31340235578912 -26.16378332055033, 29.21827188412729 -26.56842980818154, 29.87368811202981 -28.41112065418303, 31.50851396163062 -27.61719030297394, 31.85634373565684 -25.99276533022178, 29.71719875617813 -25.96860976743175, 29.31340235578912 -26.16378332055033))",[nan],0,[nan],0,"[10600.0, 10651.0, 10508.0, 10536.0]",4,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2014120211440377,-25.77701187133789,29.60338592529297,2231,0.0045805863112320395,397.03782534176565,24.856990484664326,6.813195578409902,1.455485073596414,0.604183734000115,-1.4230294227600098,1.9847960472106927,842.514892578125,10.405753135681152,304308.3299993881,1.0955099879977974,2014-12-02 11:44:03.770,"POLYGON ((29.33075242224841 -25.43146235760281, 29.13562718893788 -25.74395493396924, 29.13119940121049 -27.42239799158281, 30.7100640015661 -27.15379715676276, 31.47684105646105 -25.89416592948271, 29.71937338283941 -25.36536780557929, 29.33075242224841 -25.43146235760281))",[nan],0,[nan],0,"[10600.0, 10651.0, 10508.0, 10612.0, 10582.0, 10536.0, 10520.0, 10499.0]",8,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2014120211544471,10.172168731689453,21.48715591430664,2231,-0.003214460270320015,398.51318530615714,23.977342683692914,8.426513375791549,1.1351760024116155,0.5638792947956737,-3.7964909076690674,-1.2192591428756714,959.9906005859376,11.503687858581545,1417277.1155767343,5.102197616076245,2014-12-02 11:54:44.710,"POLYGON ((21.00806978538942 10.01931617043068, 21.29724820285738 9.710317909258084, 23.18578193333802 9.104923983214499, 23.40810072815329 10.77643522312981, 22.25252226389691 12.01827708898407, 21.06078462819053 10.43762289463596, 21.00806978538942 10.01931617043068))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
