sounding_id,latitude,longitude,orbit,slope,intercept,amplitude,sigma,delta,R,windspeed_u,windspeed_v,surface_pressure,tcwv,gCO2_per_s,ktCO2_per_h,date,geometry,index_City,number_City,index_Gas power plant,number_Gas power plant,index_Oil power plant,number_Oil power plant,index_Coal power plant,number_Coal power plant,index_Cement and Lime,number_Cement and Lime,index_Glass,number_Glass,index_Power and heat,number_Power and heat,index_Ceramics,number_Ceramics,index_Pulp and paper,number_Pulp and paper,index_Chemicals,number_Chemicals,index_Iron and steel,number_Iron and steel,index_Combustion,number_Combustion,index_Non ferrous metals,number_Non ferrous metals,index_Mineral oil,number_Mineral oil,index_Coke ovens,number_Coke ovens
2019070107594171,52.02017593383789,71.13043975830078,26577,0.0038604712286243103,407.87226576546766,29.058657859838252,11.381474935210132,1.018561065064179,0.5299564668282929,-7.195163249969482,4.477001190185547,972.0577392578124,9.330265045166016,1864358.707458944,6.711691346852198,2019-07-01 07:59:41.710,"POLYGON ((71.64856437596063 51.49931804701391, 72.11066312576914 51.92975245214758, 72.43203285479284 54.33985613847002, 68.93172496501799 54.07880885392372, 67.175150775007 52.29946991003011, 70.82601104536855 51.43799418820335, 71.64856437596063 51.49931804701391))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019070107594273,52.05743408203125,71.12606048583984,26577,0.0027830042507998496,407.87779352836634,28.955623364950966,11.41048843917152,1.0123687936094412,0.5328810781875428,-7.1923980712890625,4.494229316711426,968.7902221679688,9.17227268218994,1845347.8432602885,6.643252235737037,2019-07-01 07:59:42.730,"POLYGON ((71.64630005862413 51.53707879393774, 72.1075850308457 51.96813396523464, 72.42159790816899 54.37908111542478, 68.91833076531857 54.11386658216197, 67.16598681673504 52.3320542912385, 70.82309296142846 51.47478112126215, 71.64630005862413 51.53707879393774))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019070111142807,42.18998336791992,26.09571647644043,26579,-0.0064745463232289,408.56193504990824,60.39543589042256,15.677568557673908,1.536864140081847,0.6586362771636257,-2.5153181552886963,-2.530258893966675,997.9940185546876,24.57684326171875,3022020.7709067836,10.87927477526442,2019-07-01 11:14:28.070,"POLYGON ((25.64052282996769 41.85076178136606, 26.14964607476744 41.71179548545536, 28.65852596585523 41.98834820206834, 27.96613632927587 43.52799730205082, 25.87153661678161 44.10206860478687, 25.45265064649987 42.23141940917345, 25.64052282996769 41.85076178136606))",[nan],0,[nan],0,[nan],0,"[1326.0, 343.0, 358.0, 1328.0, 352.0, 334.0, 1324.0, 1322.0, 344.0, 1327.0, 1331.0, 367.0, 340.0, 1325.0, 1329.0]",15,"[490.0, 7638.0]",2,"[502.0, 545.0]",2,"[491.0, 489.0, 505.0, 6910.0]",4,"[483.0, 499.0, 492.0, 7648.0, 478.0, 7640.0, 482.0]",7,[nan],0,"[7642.0, 509.0]",2,[7645.0],1,"[537.0, 497.0, 7647.0, 475.0, 498.0, 544.0]",6,[nan],0,[480.0],1,[nan],0
2019070112391937,-7.053360939025879,15.16263484954834,26580,0.004025320830430955,409.5315386864923,32.166399714039414,10.547303540618355,1.2166651698990114,0.5270064268747985,-2.48592495918274,0.428084522485733,895.8452758789062,17.62710952758789,1042991.068393628,3.7547678462170615,2019-07-01 12:39:19.370,"POLYGON ((15.23580560319446 -7.477449896756543, 15.53499641346729 -7.269870305025956, 16.27252773931894 -5.737883558431645, 14.87119944311187 -5.356825496187696, 13.67654234134897 -6.184432652021735, 14.88422803308087 -7.381824949553865, 15.23580560319446 -7.477449896756543))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019070112392077,-6.972947597503662,15.14529514312744,26580,0.004244807007121351,409.56984660753733,31.449963525652482,10.353723493322876,1.2118075372166421,0.550380229818612,-2.466951847076416,0.4660848081111908,914.0538940429688,20.940895080566406,1028566.2636220959,3.7028385490395457,2019-07-01 12:39:20.770,"POLYGON ((15.22519534390873 -7.395116139385915, 15.52044471923091 -7.183065896321378, 16.23185040230467 -5.641844520873853, 14.82703438087894 -5.284076134468344, 13.64794050235395 -6.129572395278843, 14.87274318375415 -7.30533896901112, 15.22519534390873 -7.395116139385915))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019070207014777,44.55724716186523,88.52745056152344,26591,-0.013913557001514016,408.5233253401554,25.909964477323577,9.399598310761835,1.0996831962349896,0.5764394843337842,2.789878368377685,-2.140115261077881,941.4896850585938,23.231952667236328,669741.6358732479,2.4110698891436924,2019-07-02 07:01:47.770,"POLYGON ((88.11833582535104 44.93535055257645, 87.86006212709296 44.57619291157824, 87.96664106844005 42.69097971091099, 90.11231738056384 43.03048100656174, 91.19135172536082 44.44255905512482, 88.67325011527195 45.02327471212143, 88.11833582535104 44.93535055257645))",[nan],0,[2534.0],1,[nan],0,"[2459.0, 2381.0, 4598.0, 4840.0, 2537.0, 4236.0, 2454.0, 4887.0, 5932.0, 5384.0, 2383.0, 2539.0, 2453.0, 4883.0, 2536.0, 1637.0, 738.0, 5371.0, 5408.0, 1747.0, 2043.0, 1890.0]",22,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019070207014837,44.59370040893555,88.51264953613281,26591,-0.014242962877338047,408.481945296346,26.885839861656013,7.058816788356984,1.5195037052963885,0.7597308028067863,2.8549563884735107,-2.037716627120972,939.4998779296876,23.40675163269043,731934.237802115,2.634963256087614,2019-07-02 07:01:48.370,"POLYGON ((88.12214324385985 44.98135455454209, 87.84657418465021 44.62904867642619, 87.86501710142097 42.74376599005495, 90.02419281616595 43.02998430566925, 91.16758411422349 44.41361812491733, 88.68097228670884 45.05549845379277, 88.12214324385985 44.98135455454209))",[nan],0,[2534.0],1,[nan],0,"[2459.0, 4922.0, 2381.0, 4598.0, 4840.0, 2537.0, 2583.0, 4236.0, 2454.0, 4887.0, 5932.0, 5384.0, 2383.0, 2539.0, 2453.0, 4883.0, 2536.0, 1637.0, 738.0, 5371.0, 5408.0, 1747.0, 2043.0, 1890.0]",24,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019070207014802,44.621826171875,88.48341369628906,26591,-0.014384325707511787,408.4247217799784,28.70838504776428,8.128942928355348,1.4089148735006127,0.852822267762766,2.9084842205047607,-1.9421781301498413,939.9461669921876,23.696144104003906,817262.0243224184,2.9421432875607065,2019-07-02 07:01:48.020,"POLYGON ((88.11023484487173 45.0176098135884, 87.81940832337553 44.67192549521046, 87.75818810492316 42.78886673606058, 89.92688633032643 43.02670423600377, 91.12676394229386 44.38303518358305, 88.67184353955271 45.07923209077661, 88.11023484487173 45.0176098135884))",[nan],0,[2534.0],1,[nan],0,"[2459.0, 4922.0, 2381.0, 4598.0, 4840.0, 2537.0, 2583.0, 4236.0, 2454.0, 4887.0, 5932.0, 5384.0, 2383.0, 2539.0, 2453.0, 4883.0, 2536.0, 4534.0, 2370.0, 1637.0, 738.0, 5371.0, 5408.0, 1747.0, 2043.0, 1890.0]",26,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019070207014904,44.65807723999024,88.47640228271484,26591,-0.013973750011637458,408.3607557188736,30.705261801817713,9.284835389252468,1.3193154913354252,0.8046514421462012,2.9605839252471924,-1.8623719215393064,936.8778686523438,22.74980735778809,906035.1795857298,3.2617266465086274,2019-07-02 07:01:49.040,"POLYGON ((88.11830906912758 45.06098243193987, 87.8140518299319 44.72107853064615, 87.68304549028494 42.83985343248124, 89.86066119982931 43.03539467775151, 91.11025058636021 44.36791702535528, 88.68248044577994 45.11165496982674, 88.11830906912758 45.06098243193987))",[nan],0,[2534.0],1,[nan],0,"[2381.0, 4598.0, 4840.0, 2537.0, 2583.0, 4236.0, 2454.0, 4887.0, 5932.0, 5384.0, 2383.0, 2539.0, 2453.0, 4883.0, 2536.0, 4534.0, 2370.0, 1637.0, 738.0, 5371.0, 5408.0, 1747.0, 2043.0, 1890.0]",24,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019070207081777,65.19729614257811,74.92759704589844,26591,-0.008485338452805462,405.3561717945085,50.474128771065146,18.075488619035006,1.1140093890462868,0.643707291335968,-1.943184733390808,4.309159278869629,1005.2416381835938,16.871004104614258,1560954.7821612528,5.6194372157805095,2019-07-02 07:08:17.770,"POLYGON ((76.04839360768096 64.97907603796, 76.05374265473741 65.41909082821884, 73.47333462512823 67.19491526709362, 70.2651386677291 65.98297829749373, 70.61457905612177 64.2293370861876, 75.25735662752086 64.69580620747679, 76.04839360768096 64.97907603796))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
