sounding_id,latitude,longitude,orbit,slope,intercept,amplitude,sigma,delta,R,windspeed_u,windspeed_v,surface_pressure,tcwv,gCO2_per_s,ktCO2_per_h,date,geometry,index_City,number_City,index_Gas power plant,number_Gas power plant,index_Oil power plant,number_Oil power plant,index_Coal power plant,number_Coal power plant,index_Cement and Lime,number_Cement and Lime,index_Glass,number_Glass,index_Power and heat,number_Power and heat,index_Ceramics,number_Ceramics,index_Pulp and paper,number_Pulp and paper,index_Chemicals,number_Chemicals,index_Iron and steel,number_Iron and steel,index_Combustion,number_Combustion,index_Non ferrous metals,number_Non ferrous metals,index_Mineral oil,number_Mineral oil,index_Coke ovens,number_Coke ovens
2017020107500876,21.878244400024414,83.1487808227539,13762,-0.010089204037006787,404.14728328718917,30.665686850255323,8.079146185525794,1.5142490012168164,0.5975381518612198,-1.3609308004379272,-0.21239548921585089,985.1744384765624,15.741820335388185,641911.5931852504,2.3108817354669013,2017-02-01 07:50:08.760,"POLYGON ((83.09202836272981 21.53801572956718, 83.39100265682235 21.61870497500655, 84.41827404117004 22.58533823555091, 83.3785476997983 23.23881615795299, 82.17098739595912 22.91268531851271, 82.83338166908401 21.69993055472933, 83.09202836272981 21.53801572956718))",[nan],0,[nan],0,[nan],0,"[6525.0, 3270.0, 3567.0, 8270.0, 7867.0, 7871.0, 3280.0, 6681.0, 3457.0, 7868.0, 3492.0, 7876.0, 3300.0, 6795.0, 3547.0, 8185.0, 6983.0, 3481.0, 7911.0, 3501.0, 7001.0, 3400.0, 7433.0, 7426.0, 3399.0, 7352.0, 3383.0, 6644.0, 3309.0, 6838.0, 6648.0, 6652.0, 3401.0, 7178.0, 7356.0, 7996.0]",36,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2017020107500936,21.91844749450684,83.13929748535156,13762,-0.009864739171551213,404.10810730691713,35.478618154945224,6.837818324265664,2.069946898413034,0.5629575246860011,-1.3169053792953491,-0.1706366240978241,986.5941162109376,15.619157791137695,715318.2931498111,2.57514585533932,2017-02-01 07:50:09.360,"POLYGON ((83.09266756002346 21.58185395323928, 83.38514887629204 21.66850208135872, 84.37109157124462 22.64554145801164, 83.32806227822223 23.26454665298004, 82.14717621358146 22.91440589801202, 82.83332243222705 21.73522050492908, 83.09266756002346 21.58185395323928))",[nan],0,[nan],0,[nan],0,"[6525.0, 3270.0, 3567.0, 8270.0, 7867.0, 7871.0, 3280.0, 6681.0, 3457.0, 7868.0, 3492.0, 7876.0, 3300.0, 6795.0, 3547.0, 8185.0, 6983.0, 3481.0, 7911.0, 3501.0, 7001.0, 3400.0, 7433.0, 7426.0, 3399.0, 7352.0, 3383.0, 6644.0, 3309.0, 6838.0, 6648.0, 6652.0, 3401.0, 7178.0, 7356.0, 7996.0]",36,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2017020107501006,21.95869255065918,83.12986755371094,13762,-0.01028062412977148,404.046074237105,41.81359902930468,14.336681609889295,1.1635337243616692,0.6348266942466668,-1.2718876600265503,-0.12807588279247284,982.778076171875,14.623772621154785,805770.3020202252,2.9007730872728104,2017-02-01 07:50:10.060,"POLYGON ((83.09404581168209 21.62607191862626, 83.37951232007809 21.71904496686892, 84.32106279707854 22.70687716989302, 83.27486187577504 23.28895869198121, 82.12279350182604 22.91334673106804, 82.83403629516262 21.7702838814907, 83.09404581168209 21.62607191862626))",[nan],0,[nan],0,[nan],0,"[6525.0, 3270.0, 3567.0, 8270.0, 7867.0, 7871.0, 3280.0, 6681.0, 3457.0, 7868.0, 3492.0, 7876.0, 3300.0, 6795.0, 3547.0, 8185.0, 6983.0, 3481.0, 7911.0, 3501.0, 7001.0, 3400.0, 7433.0, 7426.0, 3399.0, 7352.0, 3383.0, 6644.0, 3309.0, 6838.0, 6648.0, 6652.0, 3401.0, 7178.0, 7356.0, 7996.0]",36,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2017020107503534,23.50100326538086,82.75250244140625,13762,0.01377219875059038,405.14947289978994,45.44464672369405,12.102404356244092,1.4980321647106554,0.5954301322576834,0.8283009529113771,-2.253326416015625,965.7083129882812,15.954670906066895,188176.63499096333,0.6774358859674681,2017-02-01 07:50:35.340,"POLYGON ((82.3220483266217 23.64617479287402, 82.35566579807067 23.29041839585534, 83.36652007955095 21.90975339497697, 84.46487089561879 22.90853102442663, 84.3525551356464 24.33301196823637, 82.59672488144254 23.8983880685906, 82.3220483266217 23.64617479287402))",[nan],0,[nan],0,[nan],0,"[3547.0, 8185.0, 6983.0]",3,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2017020107503735,23.614206314086914,82.73037719726562,13762,0.004211206903044794,404.5804561615908,194.3521143458836,26.88373618819977,2.8840959885635167,0.7342175765494986,0.853527307510376,-2.2731432914733887,955.0645141601562,12.536197662353516,851913.9036988536,3.0668900533158725,2017-02-01 07:50:37.350,"POLYGON ((82.29896934120084 23.76269820140955, 82.33007057076746 23.40534970756903, 83.33535219409934 22.01284091924589, 84.44627454633356 23.00835882127167, 84.34438008039787 24.43908537012074, 82.57686725553913 24.01412880901616, 82.29896934120084 23.76269820140955))",[nan],0,[nan],0,[nan],0,"[7754.0, 8023.0, 3519.0, 3505.0, 7945.0]",5,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2017020107503905,23.71507835388184,82.70610046386719,13762,-0.0015526490407516017,404.34490475509284,209.38645261683175,16.590432077866108,5.035017080933648,0.7863167229455416,0.8712019920349121,-2.2962942123413086,968.5885009765624,12.43000030517578,966834.7813258999,3.480605212773239,2017-02-01 07:50:39.050,"POLYGON ((82.27321534010522 23.86551215362089, 82.30313938158899 23.50666800941687, 83.30794294726468 22.10552090080397, 84.42769988310117 23.10134415730882, 84.3308377455522 24.53799876754427, 82.55336288831694 24.11705074018998, 82.27321534010522 23.86551215362089))",[nan],0,[nan],0,[nan],0,"[7754.0, 8023.0, 3519.0, 3505.0, 7945.0, 3588.0, 3530.0, 8090.0]",8,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2017020107503974,23.762924194335927,82.68956756591797,13762,-0.004257079256868909,404.18457160071495,217.92377737702745,16.443218495256723,5.287225777943915,0.8302300924831403,0.8781679272651672,-2.308985710144043,968.632080078125,13.183670043945312,1016706.3347929388,3.66014280525458,2017-02-01 07:50:39.740,"POLYGON ((82.25579065518856 23.91397986397349, 82.28547244597519 23.5543994796966, 83.2913909130648 22.14970603996205, 84.41464997655108 23.14663506475453, 84.31891315349728 24.58622535602489, 82.53682445009611 24.16581088056676, 82.25579065518856 23.91397986397349))",[nan],0,[nan],0,[nan],0,"[6588.0, 6593.0, 7754.0, 8023.0, 3519.0, 3419.0, 7526.0, 3505.0, 7945.0, 3588.0, 3530.0, 8090.0, 7933.0, 6595.0, 3264.0, 3265.0]",16,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2017020107504001,23.805530548095703,82.6635513305664,13762,-0.005362014495963115,404.09047858944064,227.2949085495018,17.96123606310531,5.048513856272772,0.8543383009487467,0.8841164112091064,-2.320852279663086,968.506591796875,13.680549621582033,1070300.8126985992,3.8530829257149573,2017-02-01 07:50:40.010,"POLYGON ((82.22892732864076 23.95707491392013, 82.25846606930281 23.59682544359576, 83.26570444689828 22.189070730865, 84.39194975355359 23.18722340375259, 84.29692633960316 24.629485608637, 82.51071525884589 24.20922644906324, 82.22892732864076 23.95707491392013))",[nan],0,[nan],0,[nan],0,"[6588.0, 6593.0, 7754.0, 8023.0, 3519.0, 3419.0, 7526.0, 3505.0, 7945.0, 3588.0, 3530.0, 8090.0, 7933.0, 6595.0, 3264.0, 3265.0]",16,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2017020107504135,23.85573005676269,82.67204284667969,13762,-0.006440355164338335,404.0433532148717,224.5598540912629,20.37054007721766,4.397842174934507,0.8377134756708896,0.8841166496276855,-2.341716766357422,973.55810546875,12.831011772155762,1047026.0079492192,3.7692936286171888,2017-02-01 07:50:41.350,"POLYGON ((82.23559824373589 24.00648558711417, 82.26639771101912 23.64535694733299, 83.28117041449615 22.23660279667209, 84.40770776188864 23.24045674888449, 84.30781281448748 24.68630756234827, 82.51742714005235 24.260083388109, 82.23559824373589 24.00648558711417))",[nan],0,[nan],0,[nan],0,"[6588.0, 6593.0, 7754.0, 8023.0, 3519.0, 3419.0, 7526.0, 3505.0, 7945.0, 3588.0, 3530.0, 8090.0, 7933.0, 6595.0, 3264.0, 3265.0]",16,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2017020107504237,23.900665283203125,82.67097473144531,13762,-0.007537187470691698,404.1091431704703,213.26120915433998,18.16267157732729,4.684273056360522,0.7608406582530707,0.8852392435073853,-2.359349489212036,979.189208984375,12.591994285583494,987225.575202708,3.5540120707297485,2017-02-01 07:50:42.370,"POLYGON ((82.23303840593147 24.05093653723903, 82.26473270377458 23.68903981795101, 83.28526408517112 22.27897923075566, 84.41258130724864 23.28722759046918, 84.30925981780804 24.73620292821554, 82.51504004028924 24.30565110210473, 82.23303840593147 24.05093653723903))",[nan],0,[nan],0,[nan],0,"[6588.0, 6593.0, 7520.0, 7754.0, 8023.0, 3519.0, 3419.0, 7526.0, 3505.0, 7945.0, 3588.0, 3530.0, 8090.0, 7933.0, 6595.0, 3264.0, 3265.0]",17,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
