sounding_id,latitude,longitude,orbit,slope,intercept,amplitude,sigma,delta,R,windspeed_u,windspeed_v,surface_pressure,tcwv,gCO2_per_s,ktCO2_per_h,date,geometry,index_City,number_City,index_Gas power plant,number_Gas power plant,index_Oil power plant,number_Oil power plant,index_Coal power plant,number_Coal power plant,index_Cement and Lime,number_Cement and Lime,index_Glass,number_Glass,index_Power and heat,number_Power and heat,index_Ceramics,number_Ceramics,index_Pulp and paper,number_Pulp and paper,index_Chemicals,number_Chemicals,index_Iron and steel,number_Iron and steel,index_Combustion,number_Combustion,index_Non ferrous metals,number_Non ferrous metals,index_Mineral oil,number_Mineral oil,index_Coke ovens,number_Coke ovens
2019040104375738,-27.03549385070801,138.75454711914062,25250,-0.0008587734721338899,405.3358323879037,28.06931929879323,9.383105590365762,1.1934255820241713,0.5217829359672391,-4.784735202789307,3.454533338546753,1018.2250366210938,11.536571502685547,1682632.0801570525,6.057475488565389,2019-04-01 04:37:57.380,"POLYGON ((138.2507139528106 -26.70789922279364, 138.1495617291893 -27.17082186051845, 138.9396092326204 -29.26145069669761, 140.7995429840512 -28.3272190129314, 141.1597132878167 -26.46843278034945, 138.7094383016199 -26.47885531537726, 138.2507139528106 -26.70789922279364))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019040104375902,-26.92846298217773,138.80648803710938,25250,-0.0010173396139031448,405.3214691999717,25.62813957501709,6.394994598150053,1.5987735857448844,0.6868996064073762,-4.768103122711182,3.572747230529785,1017.4749145507812,11.291476249694824,1517778.2692756655,5.464001769392397,2019-04-01 04:37:59.020,"POLYGON ((138.3083622175786 -26.59202983784435, 138.1979061198115 -27.05450858478938, 138.9467914547115 -29.16295268302805, 140.8290022818142 -28.25598747455002, 141.2269949065723 -26.39827991183549, 138.7722885616234 -26.36970678180113, 138.3083622175786 -26.59202983784435))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019040410151706,8.171889305114746,47.4022102355957,25297,0.005747896595198318,410.340550733448,32.44881984357021,9.97392187421843,1.2979053122715145,0.6063963526198082,-3.2986714839935303,-1.2318912744522097,926.961669921875,27.194639205932607,1621984.1715312717,5.839143017512576,2019-04-04 10:15:17.060,"POLYGON ((46.95113652284878 8.003724577609137, 47.24141966042183 7.719484228693536, 49.07505980161532 7.222524761805867, 49.21034803943306 8.839391413838545, 48.04921171100946 9.980725092444819, 46.98279920061026 8.408170977214898, 46.95113652284878 8.003724577609137))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019040410151875,8.274992942810059,47.3865966796875,25297,0.004239380525682417,410.2935967846749,35.761638891994046,12.358687048147127,1.1543968800960638,0.5125792126278136,-3.323878765106201,-1.247584581375122,916.114013671875,26.72353172302246,1780998.8536107454,6.411595872998682,2019-04-04 10:15:18.750,"POLYGON ((46.9345228310845 8.105643504539522, 47.22610494425469 7.821153075192281, 49.06573198935078 7.325892751695024, 49.19881982388386 8.947147725131211, 48.0324553634046 10.08956047141931, 46.96559421709388 8.511187061278973, 46.9345228310845 8.105643504539522))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019040608282832,23.285947799682607,71.58573150634766,25325,-0.0030373623018394497,412.1629782270501,54.142069342322046,18.348437710464193,1.1771879955076576,0.5646020418766079,3.844719648361206,0.5885637998580933,1014.7653198242188,25.558216094970703,3284499.5441585444,11.82419835897076,2019-04-06 08:28:28.320,"POLYGON ((72.11500206111454 23.35985883737433, 71.86460328476205 23.70809980851791, 69.96148235890882 24.58234856178975, 69.47467055022793 22.97254728277779, 70.48734730439578 21.59231781114264, 71.98680981796915 22.95918434188336, 72.11500206111454 23.35985883737433))",[nan],0,[nan],0,[nan],0,[6731.0],1,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019040611544432,51.107810974121094,11.853367805480955,25327,0.002155563374038168,411.39640947136775,33.970034731020306,10.962998185913387,1.2361657724547008,0.5643151973681787,-4.330002784729004,-1.7189284563064575,988.3002319335938,13.9879789352417,2398206.884128538,8.633544782862737,2019-04-06 11:54:44.320,"POLYGON ((11.08952627980763 50.91361787428452, 11.59631945246013 50.61439753346759, 14.69684342768932 50.08584269649555, 14.97139094072666 51.83345941368157, 12.93904019770468 53.0750419295254, 11.12320957834449 51.35221533394105, 11.08952627980763 50.91361787428452))",[nan],0,"[3036.0, 3088.0, 2960.0, 2985.0, 2975.0, 2956.0, 3156.0, 3059.0, 3074.0, 3163.0, 3001.0, 3083.0, 3108.0, 3113.0, 2909.0, 2886.0, 3148.0, 2990.0, 3031.0, 2977.0, 3066.0, 2928.0, 3118.0, 2958.0]",24,"[3155.0, 3154.0, 3180.0]",3,"[6085.0, 6064.0, 6061.0, 6051.0, 6037.0, 6014.0, 2911.0, 6231.0, 2913.0, 2921.0, 6402.0, 3170.0, 2904.0, 6334.0, 6369.0, 3149.0, 2903.0, 6218.0, 6215.0, 2952.0, 3151.0, 6376.0, 3134.0, 2916.0, 6235.0, 2920.0, 3065.0, 6318.0, 9780.0, 3084.0, 2898.0, 6212.0, 2899.0, 6210.0, 2897.0, 6362.0]",36,"[763.0, 751.0, 1205.0, 2219.0, 581.0]",5,"[7833.0, 7866.0, 7852.0, 7853.0, 573.0, 7938.0, 7785.0, 1216.0, 1751.0, 1223.0, 1760.0, 1757.0, 1742.0, 1717.0, 1227.0, 1713.0, 1728.0, 1287.0, 1884.0, 1497.0]",20,"[7793.0, 7774.0, 574.0, 2208.0, 7784.0, 8668.0, 1624.0, 2283.0, 2278.0, 659.0, 660.0, 2262.0, 962.0, 632.0, 1069.0, 2168.0, 2156.0, 2210.0, 2167.0, 2169.0, 2331.0, 690.0, 930.0, 737.0, 2276.0, 1132.0, 1082.0, 1081.0, 915.0, 1131.0, 1410.0, 1627.0, 923.0, 758.0, 1592.0, 929.0, 887.0, 641.0, 965.0, 1005.0, 651.0, 926.0, 672.0, 999.0, 2214.0, 787.0, 757.0, 629.0, 723.0, 1897.0, 593.0, 2212.0, 940.0, 708.0, 699.0, 2162.0, 744.0, 653.0, 801.0, 1000.0, 722.0, 711.0, 583.0, 613.0, 720.0, 715.0, 880.0, 701.0, 732.0, 752.0, 700.0, 718.0, 713.0, 719.0, 717.0, 710.0, 2209.0, 2244.0, 712.0, 828.0, 2319.0, 829.0, 725.0, 1193.0, 687.0, 748.0, 852.0, 857.0, 858.0, 682.0, 864.0, 931.0, 774.0, 2324.0, 705.0, 2132.0]",96,"[1957.0, 7895.0, 1807.0, 1319.0, 1799.0, 1325.0, 1878.0, 1383.0, 1511.0, 1255.0, 1847.0, 1849.0, 1436.0, 1803.0, 1300.0, 1492.0, 1842.0]",17,"[1981.0, 2056.0, 2008.0, 1343.0, 7676.0, 2021.0, 2057.0, 1991.0, 1973.0, 2069.0, 2079.0, 2068.0, 9668.0]",13,"[7749.0, 7750.0, 7834.0, 1305.0, 1586.0, 1603.0, 1324.0, 1306.0, 1296.0, 1134.0, 1334.0, 1336.0]",12,"[562.0, 1376.0, 1628.0, 1490.0, 1985.0, 1371.0, 1384.0]",7,"[2119.0, 1463.0, 1113.0, 1449.0, 1177.0, 1839.0, 1345.0, 1169.0, 1179.0, 1455.0, 618.0, 1480.0, 1632.0, 1602.0, 1537.0, 599.0, 1257.0, 1116.0, 1084.0, 1433.0, 1147.0, 1180.0, 667.0, 1646.0, 1146.0, 1692.0, 920.0, 1447.0]",28,"[1313.0, 1504.0, 1566.0]",3,"[1232.0, 7905.0]",2,[nan],0
2019040611544606,51.15679168701172,11.861369132995605,25327,0.0015765574810165592,411.44144209301425,29.924485589435765,9.72403157162229,1.2276947511902865,0.5302609668958325,-4.227680206298828,-1.6915643215179443,991.2102661132812,14.090797424316404,2071585.4431702842,7.457707595413022,2019-04-06 11:54:46.060,"POLYGON ((11.10267198548248 50.96262342992829, 11.6078500586309 50.66626032739897, 14.69346950238715 50.1466700397679, 14.95853115036829 51.88304332007768, 12.9318920743189 53.11266694219892, 11.13432234442408 51.39832985846214, 11.10267198548248 50.96262342992829))",[nan],0,"[3036.0, 3088.0, 2960.0, 2985.0, 2975.0, 2956.0, 3156.0, 3059.0, 3074.0, 3163.0, 3001.0, 3083.0, 3108.0, 3113.0, 2909.0, 2886.0, 3148.0, 2990.0, 3031.0, 2977.0, 3066.0, 2928.0, 3118.0, 2958.0]",24,"[3155.0, 3154.0, 3180.0]",3,"[6085.0, 6064.0, 6061.0, 6051.0, 6037.0, 6014.0, 2911.0, 6231.0, 2913.0, 2921.0, 6402.0, 3170.0, 2904.0, 6334.0, 6369.0, 3149.0, 2903.0, 6218.0, 6215.0, 2952.0, 3151.0, 6376.0, 3134.0, 2916.0, 6235.0, 2920.0, 3065.0, 6318.0, 9780.0, 3084.0, 2898.0, 6212.0, 2899.0, 6210.0, 2897.0, 6362.0]",36,"[763.0, 751.0, 1205.0, 2219.0, 581.0]",5,"[7833.0, 7866.0, 7852.0, 7853.0, 573.0, 7938.0, 7785.0, 1216.0, 1751.0, 1223.0, 1760.0, 1757.0, 1742.0, 1717.0, 1227.0, 1713.0, 1728.0, 1287.0, 1884.0, 1497.0]",20,"[7793.0, 7774.0, 574.0, 2208.0, 7784.0, 8668.0, 1624.0, 2283.0, 2278.0, 659.0, 660.0, 2262.0, 632.0, 1069.0, 2168.0, 2156.0, 2210.0, 2167.0, 2169.0, 2331.0, 690.0, 930.0, 737.0, 2276.0, 1132.0, 1082.0, 1081.0, 915.0, 1131.0, 1410.0, 1627.0, 923.0, 758.0, 1592.0, 929.0, 887.0, 641.0, 965.0, 1005.0, 651.0, 926.0, 672.0, 999.0, 2214.0, 787.0, 757.0, 629.0, 723.0, 1897.0, 593.0, 2212.0, 940.0, 708.0, 699.0, 2162.0, 744.0, 653.0, 801.0, 1000.0, 722.0, 711.0, 583.0, 613.0, 720.0, 715.0, 880.0, 701.0, 732.0, 752.0, 700.0, 718.0, 713.0, 719.0, 717.0, 710.0, 2209.0, 2244.0, 712.0, 814.0, 828.0, 2319.0, 829.0, 725.0, 1193.0, 687.0, 748.0, 852.0, 857.0, 858.0, 682.0, 864.0, 931.0, 774.0, 2324.0, 705.0, 2132.0]",96,"[1957.0, 7895.0, 1807.0, 1319.0, 1799.0, 1325.0, 1878.0, 1383.0, 1511.0, 1255.0, 1847.0, 1849.0, 1436.0, 1803.0, 1300.0, 1492.0, 1842.0]",17,"[1981.0, 2056.0, 2008.0, 1343.0, 7676.0, 2021.0, 2057.0, 1991.0, 1973.0, 2069.0, 2079.0, 2068.0, 9668.0]",13,"[7749.0, 7750.0, 7834.0, 1305.0, 1586.0, 1603.0, 1324.0, 1306.0, 1296.0, 1134.0, 1334.0, 1336.0]",12,"[562.0, 1376.0, 1628.0, 1490.0, 1985.0, 1371.0, 1384.0]",7,"[2119.0, 1463.0, 1113.0, 1449.0, 1177.0, 1839.0, 1345.0, 1169.0, 1179.0, 1455.0, 618.0, 1480.0, 1632.0, 1602.0, 1537.0, 2248.0, 599.0, 1257.0, 1116.0, 1084.0, 1433.0, 1147.0, 1180.0, 667.0, 1646.0, 1146.0, 1692.0, 920.0, 1447.0]",29,"[1313.0, 1504.0, 1566.0]",3,"[1232.0, 7905.0]",2,[nan],0
2019040623105701,-1.7996491193771362,-145.03858947753906,25334,0.0032177105785741824,408.00254646959166,9.236497855468688,3.6775162202937537,1.0019886512123348,0.609356705079175,-7.0039916038513175,-0.3223848342895508,1012.2442016601562,41.25733184814453,998411.9132359469,3.5942828876494084,2019-04-06 23:10:57.010,"POLYGON ((-145.6204822088897 -1.826505694999738, -145.3921976089308 -2.265462721381897, -143.4584507627659 -3.523542505229003, -142.7111879399799 -1.690383550014006, -143.6254862788853 0.06413364548625745, -145.4330494162488 -1.368403131848358, -145.6204822088897 -1.826505694999738))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019040623161306,15.898571968078613,-149.04147338867188,25334,0.0010044433112184972,410.274404872996,15.792320730834227,3.728749134145256,1.6896348396025933,0.5495197867507913,-6.410800933837892,-0.4588111042976379,1017.6015625,26.0455265045166,1574810.7570008568,5.6693187252030866,2019-04-06 23:16:13.060,"POLYGON ((-149.6310219262824 15.85692791614591, -149.3873921635051 15.43489365725612, -147.4088739090838 14.24888366036809, -146.6809872532601 16.04901087565848, -147.6413756622968 17.74732140275053, -149.4536768959069 16.30905877668735, -149.6310219262824 15.85692791614591))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019040707390375,43.85885238647461,78.75820922851562,25339,-0.001899622636761145,410.7102380843679,68.57593301376119,17.78723649467343,1.5380601199831334,0.5455088621514708,4.96275520324707,-2.502040147781372,957.1136474609376,6.898512363433838,3660117.4865238937,13.176422951486018,2019-04-07 07:39:03.750,"POLYGON ((79.43080871628736 43.61048372251472, 79.45567899023911 44.07271255060905, 78.03914355798877 45.98714978332942, 76.01220180561816 44.81163766195864, 76.01869843071601 42.96168704863366, 78.92997084462041 43.32597156053734, 79.43080871628736 43.61048372251472))",[nan],0,[nan],0,[nan],0,"[4057.0, 9078.0, 4058.0, 4059.0, 9080.0, 9086.0]",6,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
