sounding_id,latitude,longitude,orbit,slope,intercept,amplitude,sigma,delta,R,windspeed_u,windspeed_v,surface_pressure,tcwv,gCO2_per_s,ktCO2_per_h,date,geometry,index_City,number_City,index_Oil power plant,number_Oil power plant,index_Coal power plant,number_Coal power plant,index_Gas power plant,number_Gas power plant,index_Cement and Lime,number_Cement and Lime,index_Glass,number_Glass,index_Power and heat,number_Power and heat,index_Ceramics,number_Ceramics,index_Pulp and paper,number_Pulp and paper,index_Chemicals,number_Chemicals,index_Iron and steel,number_Iron and steel,index_Combustion,number_Combustion,index_Non ferrous metals,number_Non ferrous metals,index_Mineral oil,number_Mineral oil,index_Coke ovens,number_Coke ovens
2016030105342473,40.20777893066406,110.73775482177734,8853,0.005286336605605927,403.7429195444049,22.685287984086052,8.828134404695449,1.0251453030802284,0.5873117139979779,5.404646396636963,-1.7803436517715454,899.7250366210938,3.998711109161377,1383342.6155139015,4.980033415850045,2016-03-01 05:34:24.730,"POLYGON ((111.4189293736315 40.03329172830066, 111.3516641164003 40.49637882866751, 109.6376802455231 42.25013424998297, 107.9788937430974 40.86494709493601, 108.3338403123226 39.0215466058828, 111.0024096676376 39.69548814414685, 111.4189293736315 40.03329172830066))",[nan],0,[nan],0,"[3497.0, 1839.0, 3837.0, 3143.0, 2515.0, 1315.0, 4586.0, 1046.0, 4282.0, 614.0, 629.0, 619.0, 2317.0, 623.0, 632.0, 2601.0, 2582.0, 638.0, 640.0, 2592.0]",20,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2016030105342574,40.25067138671875,110.72823333740234,8853,0.005467509145404234,403.7088198701381,27.66597180636056,7.614199175229792,1.4495452020557544,0.6309914001704544,5.504500865936278,-1.7036635875701904,902.6807861328124,3.7823328971862793,1739605.8422689103,6.262581032168077,2016-03-01 05:34:25.740,"POLYGON ((111.416279140908 40.08505651586512, 111.337784402356 40.54875917659194, 109.5739058723384 42.28453737650862, 107.9433591753283 40.87155398786338, 108.343074454638 39.02694622818226, 111.0059680060177 39.7403427755516, 111.416279140908 40.08505651586512))",[nan],0,[nan],0,"[3497.0, 1839.0, 3837.0, 3143.0, 2515.0, 1315.0, 4586.0, 1046.0, 4282.0, 614.0, 629.0, 619.0, 2317.0, 623.0, 632.0, 2601.0, 2582.0, 638.0, 640.0, 2592.0]",20,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2016030105342738,40.29756546020508,110.73931121826172,8853,0.005003849446325548,403.674477154152,34.21206324812681,9.337691342642962,1.4616716304506392,0.5997018117711227,5.599900245666504,-1.5864312648773191,902.6964111328124,3.8865463733673096,2213883.544744229,7.969980761079224,2016-03-01 05:34:27.380,"POLYGON ((111.4348361346532 40.14426077467677, 111.3414344816162 40.60767514262957, 109.5151534672653 42.31513236489833, 107.9267241511545 40.8683441679996, 108.385316879662 39.02652232210511, 111.0339189722561 39.79109446882539, 111.4348361346532 40.14426077467677))",[nan],0,[nan],0,"[3497.0, 1839.0, 3837.0, 3143.0, 2515.0, 1315.0, 4586.0, 1046.0, 4282.0, 614.0, 629.0, 619.0, 2317.0, 623.0, 632.0, 2601.0, 2582.0, 638.0, 640.0, 2592.0]",20,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2016030105342775,40.34730911254883,110.69760131835938,8853,0.003985396714328599,403.6219093870561,44.12265908071139,17.312869200964975,1.0167231108089738,0.7028804557512486,5.744752883911133,-1.5476813316345217,905.526611328125,3.7966291904449454,2956079.289769872,10.641885443171537,2016-03-01 05:34:27.750,"POLYGON ((111.4004649540509 40.19997550702205, 111.2985731092583 40.66526368672775, 109.429650325212 42.36483422591071, 107.8565796237217 40.89331925325163, 108.3495248060525 39.04500832282996, 111.0027267769981 39.84070475922958, 111.4004649540509 40.19997550702205))",[nan],0,[nan],0,"[3497.0, 1839.0, 3837.0, 3143.0, 1315.0, 4586.0, 1046.0, 4282.0, 614.0, 629.0, 619.0, 2317.0, 623.0, 632.0, 2601.0, 2582.0, 638.0, 640.0, 2592.0]",19,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2016030105355835,45.1614990234375,108.62549591064452,8853,0.006164746723835967,402.77839884239995,44.2259302594193,13.360849454193268,1.3205442910690133,0.5176406963862197,7.009921073913574,-3.051798820495605,890.891845703125,5.1447601318359375,3084854.971411683,11.105477897082059,2016-03-01 05:35:58.350,"POLYGON ((109.3955726793788 44.92071154838708, 109.383976296501 45.42498068414941, 107.6284043086129 47.44559092482643, 105.4811733146137 46.07132755055774, 105.6617771294112 44.05845714405611, 108.8623055863341 44.5890276278417, 109.3955726793788 44.92071154838708))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2016030105360134,45.32980728149414,108.53677368164062,8853,0.006274898882791578,402.7923469497315,51.03858658570167,18.38239016778968,1.1076606434262235,0.5379823074762624,6.744396686553955,-3.394423007965088,881.8483276367188,5.2721686363220215,3249047.1818038,11.696569854493678,2016-03-01 05:36:01.340,"POLYGON ((109.2863581041499 45.05996745219532, 109.314437385437 45.56224934529058, 107.7284914632157 47.64178278130601, 105.4676349164367 46.35845469403461, 105.4904942904118 44.3482876417948, 108.728561691945 44.75080978136473, 109.2863581041499 45.05996745219532))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2016030303413571,35.17111587524414,140.41812133789062,8881,0.021748986364052,403.95622565030334,61.54949484925904,7.348491140104714,3.34146090191377,0.5546052859627297,7.722597599029541,1.1166850328445437,1020.60498046875,8.062943458557129,7457977.42963269,26.848718746677683,2016-03-03 03:41:35.710,"POLYGON ((141.1431625136999 35.2549435002495, 140.8058902673963 35.68133993331206, 138.1910860361668 36.75181139372347, 137.5338788603111 34.79272537131057, 138.9138917935555 33.11790239113971, 140.9612568637133 34.76957402444175, 141.1431625136999 35.2549435002495))","[323.0, 6.0]",2,[nan],0,"[9025.0, 8921.0]",2,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2016030303413736,35.21155548095703,140.43589782714844,8881,0.021737624801499808,404.0178203703085,57.72900447069722,20.499448647541023,1.1234712252422967,0.5906980081850324,7.529189109802246,1.0071077346801758,1019.7791748046876,7.65024995803833,6791187.357717638,24.448274487783493,2016-03-03 03:41:37.360,"POLYGON ((141.1572310008412 35.28851781668712, 140.8277069585441 35.71482036957705, 138.2441923842126 36.80050672149967, 137.5652204791177 34.86102122311891, 138.9154482837204 33.1859282319972, 140.9703297347183 34.80814514049553, 141.1572310008412 35.28851781668712))","[323.0, 6.0]",2,[nan],0,"[9025.0, 8921.0]",2,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2016030303414376,35.55411148071289,140.31645202636722,8881,0.019736098322056042,403.9577001806694,51.87171189453724,12.06285203156471,1.7154996991908351,0.6046834489884153,5.126464366912842,0.04085378348827362,1012.9652709960938,7.8342342376708975,3953791.218849539,14.233648387858342,2016-03-03 03:41:43.760,"POLYGON ((140.9718842039295 35.55659837658703, 140.7358946605487 35.96640302912242, 138.5798567250057 37.17166715272636, 137.6959967895496 35.50855661207594, 138.6805662825171 33.89057733764356, 140.7396035350717 35.14580713862887, 140.9718842039295 35.55659837658703))","[323.0, 6.0]",2,[nan],0,"[9025.0, 8921.0, 8932.0]",3,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2016030303414404,35.59228134155273,140.29058837890622,8881,0.01864506770342637,403.96436107875115,55.788935485061096,9.510278938032423,2.3402641803252227,0.6601882296484033,5.014656066894531,-0.04383012279868126,1011.1895751953124,7.8330817222595215,4127722.5478348318,14.859801172205398,2016-03-03 03:41:44.040,"POLYGON ((140.9421040498446 35.58586870016083, 140.7159125067539 35.99621638442282, 138.5979002153756 37.2229733221732, 137.6843427645697 35.58270592720098, 138.6309969823839 33.9617701713768, 140.7029409637762 35.18088286888634, 140.9421040498446 35.58586870016083))","[323.0, 6.0]",2,[nan],0,"[9025.0, 8921.0, 8932.0, 9022.0]",4,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
