sounding_id,latitude,longitude,orbit,slope,intercept,amplitude,sigma,delta,R,windspeed_u,windspeed_v,surface_pressure,tcwv,gCO2_per_s,ktCO2_per_h,date,geometry,index_City,number_City,index_Gas power plant,number_Gas power plant,index_Oil power plant,number_Oil power plant,index_Coal power plant,number_Coal power plant,index_Cement and Lime,number_Cement and Lime,index_Glass,number_Glass,index_Power and heat,number_Power and heat,index_Ceramics,number_Ceramics,index_Pulp and paper,number_Pulp and paper,index_Chemicals,number_Chemicals,index_Iron and steel,number_Iron and steel,index_Combustion,number_Combustion,index_Non ferrous metals,number_Non ferrous metals,index_Mineral oil,number_Mineral oil,index_Coke ovens,number_Coke ovens
2019080111491606,-27.43389892578125,28.87062263488769,27031,0.007643928350138767,411.1891422938564,47.521905014674104,11.940346932827936,1.5877676973900343,0.7915086289127328,1.3629751205444336,-3.44568133354187,840.737060546875,5.684835910797119,377585.0685401473,1.3593062467445305,2019-08-01 11:49:16.060,"POLYGON ((28.36418098699344 -27.25394419677204, 28.3898501012531 -27.66470114720505, 29.57193984877369 -29.279063073628, 30.91276112692308 -28.13501110765747, 30.77382524544445 -26.49432767263777, 28.69898129169187 -26.97198246976945, 28.36418098699344 -27.25394419677204))",[nan],0,[nan],0,[nan],0,"[10600.0, 5103.0]",2,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019080111491703,-27.39001274108887,28.91322135925293,27031,0.007083910502299509,411.18964068220663,52.43742948246253,12.341996423672507,1.6949857201383045,0.8382838746812425,1.3159693479537964,-3.4144437313079834,836.5006103515625,5.563482761383057,387604.6028323354,1.3953765701964074,2019-08-01 11:49:17.030,"POLYGON ((28.40719117414675 -27.21473316066845, 28.4367986817293 -27.62367600097256, 29.62985982659762 -29.22245789875844, 30.95323467750832 -28.07248401129677, 30.79900797290811 -26.43930950827614, 28.73779720363974 -26.93125351609374, 28.40719117414675 -27.21473316066845))",[nan],0,[nan],0,[nan],0,"[10600.0, 5103.0, 10508.0, 5092.0]",4,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019080111491774,-27.350505828857425,28.887603759765625,27031,0.006631110684715954,411.177633058803,57.98404718208918,19.740388469584342,1.1718253693623484,0.8136400864639848,1.3133236169815063,-3.3728249073028564,840.910888671875,5.446433067321777,435916.61742498406,1.5692998227299424,2019-08-01 11:49:17.740,"POLYGON ((28.38415059655664 -27.174272632264, 28.41207864999098 -27.5819150414494, 29.59430845697601 -29.17892903853802, 30.91729249633936 -28.03699663585762, 30.77005841647932 -26.40889307453597, 28.71459694598332 -26.89276874042228, 28.38415059655664 -27.174272632264))",[nan],0,[nan],0,[nan],0,"[10600.0, 5103.0, 10651.0, 5109.0, 10508.0, 5092.0]",6,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019080111491834,-27.31387138366699,28.87957572937012,27031,0.0062115840179181635,411.1937635398345,58.93479933907022,17.697449874663274,1.3285294440635829,0.7982223419225093,1.3014689683914185,-3.337888479232788,841.8672485351562,5.706395149230957,441384.8140209737,1.5889853304755053,2019-08-01 11:49:18.340,"POLYGON ((28.37798182331737 -27.13800068372453, 28.40561287997351 -27.5443538846802, 29.58279071666792 -29.13675892996717, 30.90171267971948 -27.99906509451017, 30.75595430997159 -26.3760835037353, 28.70740642651345 -26.85752466637556, 28.37798182331737 -27.13800068372453))",[nan],0,[nan],0,[nan],0,"[10600.0, 5103.0, 10651.0, 5109.0, 10508.0, 5092.0]",6,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019080111491932,-27.2656364440918,28.9034366607666,27031,0.005752485717666288,411.24339988147074,54.108926929065504,18.052826153949415,1.1957318214374677,0.7368205441358266,1.2613860368728638,-3.296260595321656,846.8742065429688,5.890261173248291,387651.62377624103,1.3955458455944676,2019-08-01 11:49:19.320,"POLYGON ((28.40317618373531 -27.09340623124682, 28.43352903216576 -27.49769422689321, 29.61594612005365 -29.07603525961456, 30.91983340048515 -27.93639382523865, 30.76367616689186 -26.3218356715255, 28.7289589015609 -26.81239900794492, 28.40317618373531 -27.09340623124682))",[nan],0,[nan],0,[nan],0,"[10600.0, 5103.0, 10651.0, 5109.0, 10508.0, 5092.0]",6,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019080111492003,-27.22612571716309,28.877573013305664,27031,0.0054992355743331564,411.30374080447785,46.641888650162755,16.075073654380006,1.1575325762352342,0.5656435565043894,1.2618461847305298,-3.257354021072388,849.811279296875,6.112213611602782,340257.6596617852,1.2249275747824266,2019-08-01 11:49:20.030,"POLYGON ((28.37989687900273 -27.05262843502865, 28.40829799799956 -27.45571914548769, 29.57904881505073 -29.03328120692984, 30.88364526086179 -27.90215333997183, 30.73554168666388 -26.29223786597724, 28.70578462024851 -26.77371726972795, 28.37989687900273 -27.05262843502865))",[nan],0,[nan],0,[nan],0,"[10600.0, 5103.0, 10651.0, 5109.0, 10508.0, 5092.0]",6,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019080115263578,37.71232986450195,-35.822654724121094,27033,-0.02796134884739009,404.35346615516653,37.20478121908697,10.266517217193847,1.4457249666441288,0.7490424349756151,5.092485427856445,-2.4811887741088867,1022.776611328125,20.77947807312012,2371695.2554216958,8.538102919518106,2019-08-01 15:26:35.780,"POLYGON ((-36.12838275032073 38.20708022141372, -36.49653395931742 37.84387683587656, -36.92238746243594 35.69439638231299, -34.63900455594342 35.72532429543918, -33.15173778956604 37.14805917511192, -35.53845854514483 38.21506781090184, -36.12838275032073 38.20708022141372))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019080120261902,50.25554275512695,-112.53607177734376,27036,-0.010561915203083987,406.1255747645302,22.133039260339157,6.4779294845640365,1.363059782570076,0.6443899951115553,3.406569242477417,0.4734583497047424,918.3522338867188,16.15578842163086,1043306.1233038136,3.755902043893729,2019-08-01 20:26:19.020,"POLYGON ((-112.4333527515251 50.72465291917131, -113.0349539029463 50.60599888424075, -114.9876464409379 49.22266164209447, -112.92765745367 48.37786068544213, -110.6119014538048 48.83295635690155, -111.9068025248189 50.50546816036356, -112.4333527515251 50.72465291917131))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019080211021604,1.107089638710022,36.828269958496094,27045,0.0043870885713218795,409.45100847325625,60.53083252895031,12.657316360117452,1.9078537406070315,0.5188329740552978,-4.096503734588623,2.382138967514038,812.7084350585938,18.65600776672364,2681900.4577213284,9.654841647796783,2019-08-02 11:02:16.040,"POLYGON ((37.09058702066127 0.6529650664531739, 37.34249925022359 1.017436267146414, 37.5369053601963 3.083684279898723, 35.77787523389441 2.923238546976975, 34.7710194262953 1.464732274731417, 36.65132318500508 0.6128965287449829, 37.09058702066127 0.6529650664531739))",[nan],0,[nan],0,[4085.0],1,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2019080214311007,38.350677490234375,-22.147367477416992,27047,-0.0350245293707915,402.59264785167005,20.18697579339801,7.065698494125583,1.1397936331591771,0.6054382846305747,4.022959232330321,-0.31551921367645264,1023.1213989257812,33.617599487304695,1181541.5718002506,4.253549658480901,2019-08-02 14:31:10.070,"POLYGON ((-22.19723449742089 38.84790286362271, -22.66498541761712 38.63928527719224, -23.92095898567401 36.93895426437567, -21.95446781544494 36.3611521198821, -20.11754238299945 37.17384266451739, -21.693294484537 38.69929613303191, -22.19723449742089 38.84790286362271))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
