sounding_id,latitude,longitude,orbit,slope,intercept,amplitude,sigma,delta,R,windspeed_u,windspeed_v,surface_pressure,tcwv,gCO2_per_s,ktCO2_per_h,date,geometry,index_City,number_City,index_Gas power plant,number_Gas power plant,index_Oil power plant,number_Oil power plant,index_Coal power plant,number_Coal power plant,index_Cement and Lime,number_Cement and Lime,index_Glass,number_Glass,index_Power and heat,number_Power and heat,index_Ceramics,number_Ceramics,index_Pulp and paper,number_Pulp and paper,index_Chemicals,number_Chemicals,index_Iron and steel,number_Iron and steel,index_Combustion,number_Combustion,index_Non ferrous metals,number_Non ferrous metals,index_Mineral oil,number_Mineral oil,index_Coke ovens,number_Coke ovens
2017091913502673,26.80205154418945,-10.089498519897461,17115,-0.01147179990556245,403.33652052715087,23.591320087179216,20.865427683952007,0.4510607295386533,0.6500149023360241,3.646313428878784,-8.97566032409668,963.3854370117188,14.296987533569336,356775.8474345332,1.2843930507643195,2017-09-19 13:50:26.730,"POLYGON ((-9.824211600533445 26.21277397083366, -9.41644514399812 26.60514414721678, -8.736539926554549 29.04281084297487, -11.17919005740628 29.15345834929759, -12.80468654348797 27.55714919464155, -10.41929644482923 26.23974149191697, -9.824211600533445 26.21277397083366))",[nan],0,[nan],0,[4277.0],1,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2017091913503008,26.93302917480469,-10.123126029968262,17115,-0.012530299253315393,403.1258388895695,33.30179527643705,17.351993035516866,0.7656465814532134,0.6989322468668125,3.4420320987701416,-9.00362491607666,965.3189697265624,14.816790580749512,402132.096573514,1.4476755476646503,2017-09-19 13:50:30.080,"POLYGON ((-9.871473840801189 26.33969986291429, -9.454869435456926 26.72390615867663, -8.717840041033563 29.14528909024401, -11.15716524153736 29.30113836813976, -12.82057935256425 27.73730486585374, -10.46574304386072 26.37768125391036, -9.871473840801189 26.33969986291429))",[nan],0,[nan],0,[4277.0],1,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2017091913502971,26.98838996887207,-10.146607398986816,17115,-0.013199145314909852,403.04749618961455,32.38049744768049,12.401854117464936,1.0416143723315292,0.6430149169943901,3.3436012268066406,-9.01901912689209,972.7223510742188,15.075623512268065,344994.011917495,1.241978442902982,2017-09-19 13:50:29.710,"POLYGON ((-9.901652085569948 26.39312199832092, -9.480787319092949 26.77332162971723, -8.71596567032244 29.18659791132353, -11.15328628973266 29.36448966530866, -12.83500763520977 27.81661734493157, -10.49544211699855 26.4364741408609, -9.901652085569948 26.39312199832092))",[nan],0,[nan],0,[4277.0],1,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2017091913503072,27.03325462341309,-10.158283233642578,17115,-0.013610031227026791,402.9652854581093,34.093424965607284,19.71059305799381,0.690050708390957,0.8025986668240515,3.3215036392211914,-9.005908966064453,976.2335205078124,14.765058517456055,355016.56272852025,1.2780596258226729,2017-09-19 13:50:30.720,"POLYGON ((-9.914472644130452 26.43792927378503, -9.492952057746679 26.81729304922463, -8.723574997879702 29.22814300485151, -11.16031265202244 29.40961969671087, -12.84486673676624 27.86506268703783, -10.50810616446012 26.48215365316029, -9.914472644130452 26.43792927378503))",[nan],0,[nan],0,[4277.0],1,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2017091913503237,27.072681427001953,-10.163901329040527,17115,-0.014004529255153726,402.8950287161744,34.467248976450364,17.022132929310928,0.8077978807316062,0.7754934592095153,3.321972370147705,-8.986528396606445,970.9970703125,14.347668647766113,359453.8127503593,1.2940337259012935,2017-09-19 13:50:32.370,"POLYGON ((-9.919627861771037 26.47780050412034, -9.49846975824048 26.85726436841679, -8.731187564973387 29.26747886199638, -11.16785782519679 29.44724795065149, -12.85086633616466 27.90227155838774, -10.51322363131849 26.52160732417909, -9.919627861771037 26.47780050412034))",[nan],0,[nan],0,[4277.0],1,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2017091913503306,27.120685577392567,-10.178034782409668,17115,-0.01437027853796692,402.8184451539385,31.52655412145725,17.28191154223289,0.7277710780822749,0.8005875928177056,3.3115057945251465,-8.96436595916748,951.1865234375,13.647297859191895,319748.770479344,1.1510955737256383,2017-09-19 13:50:33.060,"POLYGON ((-9.93396181949546 26.52613762105497, -9.512798228683854 26.9052717484224, -8.745024666951354 29.31377708153762, -11.18120724754635 29.49392222027149, -12.86426389117513 27.95024278436257, -10.52741836389323 26.57003452081378, -9.93396181949546 26.52613762105497))",[nan],0,[nan],0,[4277.0],1,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2017091913503471,27.26557540893555,-10.226228713989258,17115,-0.013808913713970764,402.73958473132006,8.405842743661509,9.808291508968534,0.34189910340509605,0.7033813489383479,3.255709648132324,-8.909207344055176,956.5465698242188,13.550599098205565,80579.77329154825,0.2900871838495737,2017-09-19 13:50:34.710,"POLYGON ((-9.984615991092959 26.67138361480284, -9.562226636641686 27.04847963819903, -8.785193833045941 29.45001937232892, -11.21943979398673 29.63745957449066, -12.9078367213946 28.10185777697454, -10.57754991444321 26.71705348068645, -9.984615991092959 26.67138361480284))",[nan],0,[nan],0,[4277.0],1,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2017091913503531,27.30264663696289,-10.2367582321167,17115,-0.013375961544407752,402.7232337688799,4.7669985504277905,10.032396195825061,0.18956161970251886,0.7349949727411099,3.2403271198272705,-8.897276878356934,950.2376098632812,13.119441986083984,44528.551107278035,0.16030278398620093,2017-09-19 13:50:35.310,"POLYGON ((-9.995895131237873 26.70847996233959, -9.573092823596882 27.08499604386242, -8.793121306284913 29.48471438944789, -11.22692936693209 29.67445296924613, -12.91711537574878 28.14114947272211, -10.58870967222547 26.75470859606711, -9.995895131237873 26.70847996233959))",[nan],0,[nan],0,[4277.0],1,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2017091913503738,27.339614868164066,-10.239089012145996,17115,-0.01379617150403332,402.68539103556253,3.512847864947428,6.6939966557450585,0.20935527906824888,0.5366487652236336,3.2379825115203857,-8.883281707763672,954.218017578125,13.073721885681152,32996.75243760815,0.11878830877538935,2017-09-19 13:50:37.380,"POLYGON ((-9.998055285959412 26.74572866330012, -9.575382534921735 27.12220574923841, -8.79615004213486 29.52121109806711, -11.22999083518493 29.71028926979056, -12.91962258781942 28.1771191934008, -10.59085837192385 26.79179494056429, -9.998055285959412 26.74572866330012))",[nan],0,[nan],0,[4277.0],1,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2017091913504174,27.62124443054199,-10.32581901550293,17115,-0.011608470332400787,402.54574076850713,27.12755481934107,29.337458873525033,0.3688911377089032,0.6391510087225648,3.2836546897888184,-8.584661483764647,961.9392700195312,13.81086540222168,301227.0685596537,1.0844174468147534,2017-09-19 13:50:41.740,"POLYGON ((-10.07550988282151 27.03502514672924, -9.661362733013258 27.41469439449804, -8.928546402072888 29.80723669961126, -11.35480818634077 29.96088928090342, -13.0083382971155 28.41505150052418, -10.66633575822587 27.07245463874369, -10.07550988282151 27.03502514672924))",[nan],0,[nan],0,[4277.0],1,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
