sounding_id,latitude,longitude,orbit,slope,intercept,amplitude,sigma,delta,R,windspeed_u,windspeed_v,surface_pressure,tcwv,gCO2_per_s,ktCO2_per_h,date,geometry,index_City,number_City,index_Oil power plant,number_Oil power plant,index_Coal power plant,number_Coal power plant,index_Gas power plant,number_Gas power plant,index_Cement and Lime,number_Cement and Lime,index_Glass,number_Glass,index_Power and heat,number_Power and heat,index_Ceramics,number_Ceramics,index_Pulp and paper,number_Pulp and paper,index_Chemicals,number_Chemicals,index_Iron and steel,number_Iron and steel,index_Combustion,number_Combustion,index_Non ferrous metals,number_Non ferrous metals,index_Mineral oil,number_Mineral oil,index_Coke ovens,number_Coke ovens
2015110305263307,39.34910583496094,115.58053588867188,7120,-0.0015252133719739994,400.5695517100403,163.87311616727467,17.904525313963436,3.6513626311710095,0.8779046764055519,1.3180232048034668,5.09722900390625,1016.4060668945312,10.176953315734863,7116312.614669902,25.618725412811646,2015-11-03 05:26:33.070,"POLYGON ((115.7557541925093 39.87113996866927, 115.174561805361 39.7874758530219, 113.1056915188438 38.39365571168141, 114.9047309589115 37.25798534586009, 117.1551644166072 37.58168859713378, 116.2096133206581 39.57962490110784, 115.7557541925093 39.87113996866927))",[nan],0,[nan],0,"[4363.0, 2200.0, 4826.0, 2431.0, 4650.0, 2404.0, 2840.0, 4648.0, 5300.0, 1451.0, 4260.0, 1276.0, 1114.0]",13,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2015110305263406,39.41657257080078,115.55411529541016,7120,-0.0026307401001173475,400.7153190476989,165.44592069128987,13.836334344848122,4.770293290019675,0.7583177853322555,1.2360031604766846,4.957435607910156,1008.7902221679688,10.109070777893066,6840127.0116703715,24.62445724201333,2015-11-03 05:26:34.060,"POLYGON ((115.7221432289027 39.93528357939543, 115.1463681733347 39.84845527234534, 113.1087420132464 38.45295252559829, 114.9059514617872 37.33895092066712, 117.1362077200312 37.67498142433634, 116.1758186665891 39.64932565402457, 115.7221432289027 39.93528357939543))",[nan],0,[nan],0,"[2200.0, 4826.0, 2431.0, 4650.0, 2404.0, 2840.0, 4648.0, 5300.0, 1451.0, 4260.0, 1276.0, 1114.0]",12,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2015110313393677,30.43932342529297,-8.948152542114258,7125,-0.00029800859874865113,398.0731165463546,46.704671169004065,18.14026147330971,1.0271333767143334,0.5214956480872025,3.352832317352295,-0.5014368295669556,994.6605224609376,11.151525497436523,2170048.4092050074,7.8121742731380275,2015-11-03 13:39:36.770,"POLYGON ((-8.408526432494035 30.36822784520005, -8.537854913361258 30.75213297515877, -10.10851356767751 32.0476740991081, -11.11415178689044 30.70126467425933, -10.56356407498576 29.17535657455352, -8.664070616294897 30.03557578833214, -8.408526432494035 30.36822784520005))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2015110313393737,30.47546195983887,-8.960351943969727,7125,-0.0003357465898993758,398.0869798007882,42.960711284942256,11.118371117076466,1.5414887619067914,0.5087719528968013,3.3246419429779053,-0.4352779686450958,992.5223388671876,11.64661693572998,1987835.1902845118,7.156206685024243,2015-11-03 13:39:37.370,"POLYGON ((-8.420982537667401 30.41314217229199, -8.557989601986755 30.79359987545718, -10.15111481724837 32.05963286362469, -11.12435593505643 30.70232328360402, -10.54407085616942 29.19065500849558, -8.668742893317559 30.07767495379364, -8.420982537667401 30.41314217229199))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2015110405571575,-6.803682327270508,113.360595703125,7135,-0.0007967167729272098,400.03202230197235,37.1722477600748,13.353886920592506,1.1105067294064903,0.6955989771969662,-3.5374908447265625,-0.2674099802970886,1006.8151245117188,41.04471206665039,2029653.3736138488,7.306752145009854,2015-11-04 05:57:15.750,"POLYGON ((112.8805993580649 -6.839709413689575, 113.0796450594708 -7.194414925512716, 114.709916395903 -8.178426054428554, 115.2798557240297 -6.654839133812784, 114.4801267174896 -5.239160265472509, 113.0245250000657 -6.459368387866102, 112.8805993580649 -6.839709413689575))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2015110405571677,-6.768916606903076,113.3423843383789,7135,-0.0012000860511130033,400.0054940292275,36.627499689321716,14.070681860585008,1.0384897047806074,0.6937646544470758,-3.4986276626586914,-0.28476130962371826,1007.0230102539062,39.13562393188477,1981046.1454061768,7.131766123462236,2015-11-04 05:57:16.770,"POLYGON ((112.8642310935987 -6.807581518997267, 113.0646406251381 -7.1599589125446, 114.6949799723443 -8.131342519046386, 115.2542273735058 -6.609583934947195, 114.4491563733948 -5.20319874192911, 113.0054799815175 -6.427682603273563, 112.8642310935987 -6.807581518997267))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2015110421013376,45.84494018554688,-119.91364288330078,7144,0.0037673537885388846,398.8154121082062,39.802922381805026,12.127306390899513,1.3093648424314883,0.5101270898325768,3.223773956298828,0.9465763568878174,999.095703125,8.422870635986326,2064131.5436609262,7.430873557179336,2015-11-04 21:01:33.760,"POLYGON ((-119.2660988712527 45.97567506313358, -119.6415928704567 46.27567652477894, -122.1981929888096 46.86489552078459, -122.4726025215591 45.28579198827883, -120.9613096862453 44.11547640489707, -119.3556925547431 45.58291924206166, -119.2660988712527 45.97567506313358))",[nan],0,[nan],0,"[5857.0, 11558.0]",2,"[6007.0, 6735.0, 6734.0, 6599.0, 6178.0, 6177.0]",6,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2015110508292673,26.74553680419922,69.46376800537111,7151,0.011668023641948676,400.29642976169066,35.020772885824016,11.434591077618293,1.221842294285295,0.6293789241003468,0.3153180778026581,-3.7556538581848153,1008.8447265625,14.888341903686525,442424.2114903057,1.5927271613651004,2015-11-05 08:29:26.730,"POLYGON ((69.50917527848971 26.25788706556135, 69.90804302822497 26.46275799294821, 71.02987367100133 28.11593193613298, 69.27812953646111 28.69564518248571, 67.6644201843217 27.86231013536755, 69.07818015263511 26.40020288571508, 69.50917527848971 26.25788706556135))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2015110519582775,18.97406768798828,-98.48338317871094,7158,-0.0072413235448940015,398.1634532087828,39.34425366239006,14.799124687572085,1.0606090973709728,0.6063046966640223,-2.712592601776123,-0.3448258340358734,783.886474609375,14.19265365600586,1298109.0251097416,4.673192490395071,2015-11-05 19:58:27.750,"POLYGON ((-98.943919031147 18.91778047021325, -98.73409464072917 18.60233319087934, -97.12895379805444 17.76937571508129, -96.63822999546917 19.18771235343566, -97.46912226140016 20.45735800144432, -98.82498460249697 19.27367924597514, -98.943919031147 18.91778047021325))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
2015110519582903,19.07218170166016,-98.51028442382812,7158,-0.00852346965118621,398.10805843045785,40.84535217509099,12.842049821676829,1.2688735962560485,0.6108468640959291,-2.644657611846924,-0.5894758701324463,750.0535278320312,11.263559341430664,1284444.9778421673,4.624001920231803,2015-11-05 19:58:29.030,"POLYGON ((-98.96218049711324 18.97580438147448, -98.72322492539791 18.68112734667551, -97.04816194087607 17.99545223368688, -96.69753004896897 19.44652332759624, -97.64824732374612 20.63369361956381, -98.87872263787973 19.33954380098182, -98.96218049711324 18.97580438147448))",[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0,[nan],0
